vineyard_field_id,NDMI_prefire,NDVI_prefire,area_ha
VYD_00042,-0.15142388964968087,0.36007513997771945,1.6009068381968194
VYD_00043,0.02685064155824434,0.41973934584436967,5.221259139084544
VYD_00044,0.0692222204720005,0.48482329159828236,0.049746123987645885
VYD_00045,0.06867761220877276,0.5640681726976076,0.5588611038409188
VYD_00046,-0.0762658766683354,0.38498675610337935,0.16790412004381888
VYD_00047,0.03741829983145446,0.4228533096030122,0.20441651418480744
VYD_00048,0.09671203606301326,0.5523707896053349,2.34892747437903
VYD_00049,0.04224850418390376,0.4954997542949172,0.10029403631069157
VYD_00050,0.08137114752620418,0.48946923429355826,2.0676743901336057
VYD_00051,0.011146160751847349,0.31671069764876936,1.5102882422032151
VYD_00052,0.0653592115087855,0.5241149772919954,0.607020433238956
VYD_00053,0.032627538827264664,0.4265656387344825,0.7722027582294497
VYD_00054,0.04828585055586811,0.3735582534973327,0.04064047731744923
VYD_00055,-0.0009641646163967945,0.42674282248203577,0.07926243633153757
VYD_00056,0.049264630116546075,0.5074967014479237,0.4791571565473684
VYD_00057,0.07135316933688177,0.471156122916866,0.32968446809876906
VYD_00058,0.002232128228056352,0.4265615278791239,0.12583334158486703
VYD_00059,0.04523317791880028,0.4494092733814166,0.8219288258493122
VYD_00060,-0.14822743286062373,0.39483364233791163,0.7252498003383564
VYD_00061,0.05774216801598326,0.4674052335507858,0.14728463775976566
VYD_00062,0.051654875832871164,0.4428301902780536,2.900628956890575
VYD_00063,-0.0465804701288269,0.39646716572378327,0.025827657812060336
VYD_00064,0.11523144125618574,0.5192771644068082,0.808686474163665
VYD_00065,0.022451462074131234,0.37739270364186034,0.13455379916264937
VYD_00066,-0.009300627106825821,0.3647801129757858,0.7869103996279541
VYD_00067,0.11423547694310912,0.5494891192878216,2.5787131148970044
VYD_00068,0.14260598478299807,0.5912586088699359,1.3159374065144396
VYD_00069,0.04481601031680763,0.47990378079839724,0.1563032567949481
VYD_00070,-0.006927668732160348,0.3954434290668865,1.5942566959542241
VYD_00071,0.026057110040552344,0.5093716128462282,6.784134881498995
VYD_00072,-0.179561609081279,0.19999391295795016,0.3124336805846575
VYD_00073,0.07775264904699217,0.531677812852596,0.28374895699826463
VYD_00074,0.01905754375169053,0.4062838835895062,0.3061629741187651
VYD_00075,-0.09693347411583873,0.30240699696012685,0.0770229066566178
VYD_00076,0.1745295027936685,0.5598060737435117,0.5413378008385623
VYD_00077,-0.0013821221645915253,0.4580936480793181,0.3676571650886951
VYD_00078,-0.02055737036712901,0.44435696410579123,0.43831122955961743
VYD_00079,0.041538657969918215,0.5165962630028325,0.46993828689875955
VYD_00080,0.01825540868063343,0.39292159919609465,0.5899253384272877
VYD_00081,0.14287039255378425,0.45279964915028326,0.04945489495465841
VYD_00082,0.048115280008693154,0.5869833698486402,0.34872667858596557
VYD_00083,0.029103104120485255,0.37237116009269816,0.12098338706456298
VYD_00084,0.09975604063913533,0.5363521349599955,0.2925007562700153
VYD_00085,-0.025221272175089956,0.31720696890653954,0.3691714283879826
VYD_00086,0.11290733621069984,0.5249996782031158,0.10735487044946412
VYD_00087,-0.00035795202954320683,0.48452409347716113,0.10973549682015102
VYD_00088,0.2500953870238501,0.7057124673068023,0.291768166952542
VYD_00089,0.04950410233240834,0.41869765945843285,0.334267866064757
VYD_00090,0.053425299515807025,0.436039941998767,0.04071878981485793
VYD_00091,0.16186820206153746,0.5793272881947776,0.5639312997720254
VYD_00092,-0.05456906832821509,0.2464797453145789,0.21768440739440667
VYD_00093,-0.10883316222428649,0.38768068015827445,0.347653246852671
VYD_00094,-0.05771880131708398,0.29742228456398573,0.4265630439068811
VYD_00095,0.08201885041030366,0.3302039209152952,0.11147545738180954
VYD_00096,0.06959523563667151,0.4365957993996837,0.39729225770713805
VYD_00097,0.0248726179946059,0.4562892218674919,0.5970375760285451
VYD_00098,0.17376557748118915,0.5759846094115895,0.09775996059938985
VYD_00099,-0.052712999833774525,0.44849485546693046,0.5321702873294015
VYD_00100,-0.028525101299869543,0.41771266468189566,0.17339315644805234
VYD_00101,-0.05492811161738808,0.36566819784109056,0.582938466654789
VYD_00102,0.04930338970435292,0.4101030128999323,0.515246014838334
VYD_00103,-0.03450372192314155,0.24370675894379262,0.5382482654919434
VYD_00104,-0.04719318252354702,0.4130609544430186,6.358813790685534
VYD_00105,-0.05763614430400907,0.3914157851618163,0.1277956521007162
VYD_00106,-0.14703336567183722,0.2591811739715547,0.13979298103778942
VYD_00107,-0.050148764496948064,0.33201026605731015,0.09242525242226461
VYD_00108,0.032431969020493834,0.416988108680019,0.37286886005499975
VYD_00109,-0.03239132199068414,0.4791178385068192,0.47329850375608173
VYD_00110,0.1582321009849507,0.5752586164735439,0.32736423453144353
VYD_00111,-0.12433906128244754,0.29462648203721636,0.3717344851097612
VYD_00112,0.10349933346345401,0.4851798259963592,0.05828535605484037
VYD_00113,0.17824009969285032,0.5906722735067186,0.49487362795077733
VYD_00114,-0.010873683720078301,0.43248889637098853,0.34489628562478614
VYD_00115,0.04414967057991962,0.4721799043405148,0.35760010854615515
VYD_00116,0.018051896177633683,0.43309144544720735,0.34276127641800846
VYD_00117,0.09255794793373623,0.46778652806367205,0.06849952084097224
VYD_00118,0.00615980641313145,0.35230559552204854,0.4246617058044461
VYD_00119,0.08867574795484469,0.5679975593107451,0.2515829711270279
VYD_00120,0.06907480790214124,0.47607997170839783,0.33933065065937834
VYD_00121,-0.11424529463974774,0.33298322244616085,0.24596998409125775
VYD_00122,0.04594481656887303,0.43085949693021675,0.10290080107923302
VYD_00123,0.004156794562417583,0.37141539012922503,0.43387843742410487
VYD_00124,-0.04486040620647501,0.29191728579230913,0.4252747738414655
VYD_00125,0.08342889706326966,0.4414637782668057,0.21879007150662738
VYD_00126,0.08090337468898803,0.610988771020765,0.42555126489433276
VYD_00127,-0.18511943006868567,0.2352126055805131,0.5870935864366298
VYD_00128,-0.00035326244090693625,0.4887130103326358,0.40179104692925943
VYD_00129,-0.03440639954072051,0.4277075738378153,0.2923577445883104
VYD_00130,0.003117010488794124,0.43052836571725345,0.37664260089918694
VYD_00131,0.04143625097290446,0.454560204948112,0.3487598320650318
VYD_00132,0.10742106105290476,0.549291378445691,0.49007665510584636
VYD_00133,-0.0440590432964955,0.34033899072482515,0.17390557069311108
VYD_00134,-0.0496811840923563,0.45049023202830735,0.07586239039986467
VYD_00135,0.05081434489195665,0.4120492600394709,0.29537118296324816
VYD_00136,-0.16017197214563567,0.1944647038490679,0.5351077497319727
VYD_00137,-0.14977431046708858,0.22453907487325386,0.2923431908320142
VYD_00138,-0.01571776541863345,0.32590581611644936,0.26073271179044916
VYD_00139,0.04878523714955697,0.5096111784013564,0.35520609840937656
VYD_00140,0.029263845143672244,0.3748538081146483,0.31944343019811483
VYD_00141,-0.15769611978030806,0.29416608001547406,0.4869816381428855
VYD_00142,0.014535727005952893,0.5378579930973946,0.15682571805197182
VYD_00143,0.02252733731146184,0.4743351563010164,0.4775781689114655
VYD_00144,-0.02612435586953643,0.40075817144144776,0.3977787479309886
VYD_00145,0.06355389018561568,0.43357185449525226,0.14783865842818478
VYD_00146,-0.007654181362518747,0.3906270450534444,0.3303579950593123
VYD_00147,-0.08762694351543888,0.3803583729646482,0.11339705957256276
VYD_00148,-0.05597916828470224,0.36311923583551864,0.2871444303918361
VYD_00149,-0.07794106749269704,0.3163861702031572,0.2841178183887883
VYD_00150,0.0017019911145387879,0.48344108942605907,0.11901427257706652
VYD_00151,-0.010961135561545467,0.41718539604783306,0.23924248129852868
VYD_00152,0.0028411512142859988,0.4331579105225654,0.2079535352549274
VYD_00153,-0.012385136609481383,0.3540856649246904,0.16339777355847313
VYD_00154,-0.04234904512685392,0.37514385141241363,0.43581040051711323
VYD_00155,-0.026194110293178717,0.40135820962146773,0.2681204739258374
VYD_00156,-0.03033291822198951,0.4089721932078681,0.3718755084204041
VYD_00157,-0.07273506773473283,0.24212334957998005,0.3223291333952452
VYD_00158,0.0064517614982272445,0.440821902800656,0.09841631102543212
VYD_00159,-0.03713492667141331,0.43342461824851386,0.33583059057768794
VYD_00160,0.057584531811134654,0.5007257960858591,0.3970849711458287
VYD_00161,-0.06728895276866269,0.3969052628273481,0.4181470421514353
VYD_00162,0.0630151332769063,0.4500254740210384,0.16996993828807505
VYD_00163,-0.05037092025926736,0.3669409770082021,0.4747287190534037
VYD_00164,0.004343568553638915,0.4108916262106706,0.2836382752005115
VYD_00165,-0.08086046388011373,0.37327075037938456,0.16383199262377096
VYD_00166,0.1191563591637146,0.5419319142810011,0.06899243220413384
VYD_00167,-0.1155385899522873,0.32936522020520276,0.31411527505621256
VYD_00168,-0.05645513939337254,0.4722223462932647,0.09035657168287717
VYD_00169,-0.07309751030068684,0.4295140432030265,0.2901558743271424
VYD_00170,0.0222241580796001,0.41588120201421175,0.10457600488438075
VYD_00171,0.02368471324864362,0.35050337655157016,0.5595097281298269
VYD_00172,-0.00664706873121085,0.33972874721218366,0.08971780710364638
VYD_00173,-0.030146961797808493,0.3530349759861481,0.05252934310475842
VYD_00174,0.06453751430923484,0.5281765065934988,7.118835000542568
VYD_00175,-0.11472876934988371,0.44644630044646166,0.06973735836237452
VYD_00176,0.0801387709123503,0.506813326743485,0.2978715098417705
VYD_00177,0.03183838926094989,0.419767289604761,0.34430739625464823
VYD_00178,-0.024091303704652896,0.3522206349611529,0.4766949736969489
VYD_00179,-0.08638430469382465,0.19398398428198593,0.26305600882806524
VYD_00180,-0.012354104544631657,0.4102438865813063,0.143268649681473
VYD_00181,-0.13853682605204756,0.34662160490240373,0.09310195435561976
VYD_00182,0.012121964222133665,0.37983950726594473,0.4193949994534395
VYD_00183,-0.043845349586094665,0.3124716021298452,0.12819421268243986
VYD_00184,0.014117102363816539,0.3831387506658311,0.45444618855450597
VYD_00185,-0.06087448189758642,0.41770908442763505,0.5732090637718741
VYD_00186,-0.02606181839518131,0.39186193389515084,0.42359561148737357
VYD_00187,0.014914753937222433,0.4015113638685735,0.5185579962389312
VYD_00188,-0.04303864724479364,0.44367209999109264,0.39546128737337083
VYD_00189,0.08548461062965028,0.509155080018811,0.5405325858669341
VYD_00190,-0.052701342884484706,0.40771703064643045,0.21936465412702905
VYD_00191,-0.06474723710794203,0.34430028520859396,0.5073026667642403
VYD_00192,0.05935782791592028,0.5383792631830627,0.48120749679901526
VYD_00193,-0.08009896991374123,0.29949606049621025,0.37365623854735047
VYD_00194,0.02938675917917277,0.5158229414968453,0.3391929706032378
VYD_00195,0.016728270861356614,0.36482424509591893,0.13181339690454752
VYD_00196,0.045151528699982575,0.3810357308869204,0.21552031202164454
VYD_00197,-0.008582098488913068,0.42169091568092,0.5909185204237746
VYD_00198,0.06418008371916135,0.6047364313592795,0.15220315656413502
VYD_00199,0.05210401910465967,0.567919372279875,0.4098308351597216
VYD_00200,0.15678382916015818,0.5781626704177615,0.1549598806076042
VYD_00201,-0.01878465130667333,0.4889531470732584,0.5325485448138421
VYD_00202,-0.015051706683755554,0.3797396482979823,0.4212910611637473
VYD_00203,-0.04640706126159484,0.4004454573542336,0.0810144645317414
VYD_00204,-0.019106403188307097,0.3344304090172513,0.27993144066557396
VYD_00205,0.10468345860617902,0.49851060488663423,0.18419905025231126
VYD_00206,0.047643552915065425,0.4702837614710115,0.29438352686033414
VYD_00207,0.03226033218379398,0.45646951073444747,0.43769645592361894
VYD_00208,0.009545673846312056,0.4886919119737745,0.3133752982848867
VYD_00209,0.1334584309931814,0.5640782321224341,0.4167591784744309
VYD_00210,-0.1328603434551913,0.3353014863146662,0.2360412494663211
VYD_00211,0.07673749627325431,0.5215680097383192,0.36819781158417736
VYD_00212,-0.07323978358016475,0.42565125117447394,0.3335723418293578
VYD_00213,0.0049520457264407,0.460390693275258,0.12642942586933034
VYD_00214,-0.07006239933277462,0.27011041642603395,0.3464549326556634
VYD_00215,0.05974819722469516,0.4915657946300415,0.25808207342494754
VYD_00216,0.032854827864106415,0.4023786857796456,0.12572541025720055
VYD_00217,-0.05148906135281939,0.23999899676065,0.49276275112971335
VYD_00218,0.010387445207748244,0.4051566434956523,0.2975421084076702
VYD_00219,0.07435093011662636,0.45583504637643674,0.19478674664559284
VYD_00220,0.07019910088841268,0.5009735242637783,0.3641885228041446
VYD_00221,0.022748168274848442,0.41391141073659204,0.4025853813384461
VYD_00222,0.012377592948420595,0.41647090071014,0.04128414622335311
VYD_00223,0.0659361525069779,0.5673807637049602,0.23909785284741478
VYD_00224,-0.015872125380944825,0.4215797578340133,0.5269422379710728
VYD_00225,-0.13190469750984676,0.328120450644055,0.3420894838512942
VYD_00226,0.011411476242175984,0.43122675967920454,0.978139287803006
VYD_00227,-0.10624425063164247,0.2785498840121194,0.1578389448589922
VYD_00228,0.061506519150212116,0.5027346010339471,0.5819869662469527
VYD_00229,0.01815594269403277,0.38037549609170984,0.2721562750104923
VYD_00230,-0.0775278262408805,0.32482420962214614,0.09418747210060631
VYD_00231,-0.02544478981580934,0.37886073478928245,0.3039175589112879
VYD_00232,-0.13184352168631935,0.18107390508644838,0.2538469033364361
VYD_00233,0.002558853489448361,0.4285599169072862,0.2639241688874695
VYD_00234,0.1182072277846081,0.5404823613860619,0.11519680137060305
VYD_00235,0.017145458686646527,0.422229442688135,0.055943429151583256
VYD_00236,-0.008408620937776922,0.3487628770370594,0.44555227271802067
VYD_00237,0.05535027094161005,0.5100452007421481,0.09417375943230454
VYD_00238,0.021088102719111913,0.40226749917574695,0.11061768072063052
VYD_00239,0.041234446440840955,0.3443069429892415,0.25935007837771507
VYD_00240,0.016706566962733763,0.5095608377849249,0.19320506551476668
VYD_00241,0.016749398620163374,0.36973238453199336,0.18407375978771487
VYD_00242,0.03390975912919631,0.41832501893933804,0.2721279897675125
VYD_00243,0.054124022903594415,0.4682335507605788,0.16528724807240186
VYD_00244,-0.056445928019317006,0.3194907895119216,0.40681160658376475
VYD_00245,-0.010512607372320477,0.37501699176657133,0.5945375910105462
VYD_00246,0.02491408291352647,0.37561522594520025,0.21443823621226357
VYD_00247,-0.0366810574508339,0.347007838404474,0.4691824575178947
VYD_00248,-0.03500149651825208,0.39135992935272795,0.3634311494186094
VYD_00249,0.06632191104244212,0.531437839780535,0.15249957021719243
VYD_00250,0.05594127077746677,0.4837143669274377,0.5077308834805699
VYD_00251,-0.054315156181132765,0.38373105092423465,0.56507808405736
VYD_00252,0.03155712270817276,0.47582110160657454,0.5891056992981057
VYD_00253,-0.022145375699839497,0.4043426969753025,0.39808887516543817
VYD_00254,-0.05605242723056594,0.3867331136571899,0.06051335623360085
VYD_00255,0.03642173310643521,0.4785402533655964,0.4246277145406219
VYD_00256,0.02542949004766053,0.4525561457635511,0.6061068830867711
VYD_00257,-0.07197875902463681,0.4566308444247832,0.16793280050920598
VYD_00258,-0.001987121739461651,0.39667330514086363,0.49498208142543026
VYD_00259,-0.033149143737710995,0.3736715390122849,0.24385613483632193
VYD_00260,-0.06369704169215866,0.4273887012732452,0.40502220150255397
VYD_00261,0.055103127674521524,0.3631663227970278,0.36664850569978547
VYD_00262,-0.11186051683772363,0.30368184296224393,0.08855330148302605
VYD_00263,-0.03364582536219274,0.41028615409822033,0.2574949301700835
VYD_00264,0.10506125171518614,0.5078916299487313,0.3036633769225772
VYD_00265,-0.026983476739669127,0.2941975077606579,0.5396804528414425
VYD_00266,0.007974904401011142,0.47093330522874405,0.42042875732094565
VYD_00267,-0.03021237274293846,0.42759849587574966,0.5529823783446455
VYD_00268,0.0023588469595805135,0.3729499423116989,0.12072448685748932
VYD_00269,-0.04493573959856355,0.35799873757672007,0.14186793659031774
VYD_00270,-0.0034745036324557318,0.41284391809691406,0.29193878434786846
VYD_00271,-0.02849014866439723,0.37718311951324696,0.4249358348840494
VYD_00272,0.01258768363815784,0.3991467496551619,0.43887150919527623
VYD_00273,0.03380636666212139,0.46632555553154775,0.19564184034599058
VYD_00274,-0.024502308811230326,0.4390167062726635,0.2163891706905036
VYD_00275,-0.06676093598040399,0.19581708204331796,0.5364385564552272
VYD_00276,-0.06528970378893911,0.3148799781957069,0.5056657621933451
VYD_00277,0.17759340589755648,0.6018446838657814,0.5818442134564007
VYD_00278,0.08836316945746255,0.5236010151603037,0.17639259133135182
VYD_00279,-0.00620070278789005,0.4336425919720619,0.5439528703685694
VYD_00280,0.08183104024087128,0.5320637451680327,0.15555746649534805
VYD_00281,-0.01850208559743505,0.4878892245424601,0.3406368184146346
VYD_00282,-0.0005376894480238355,0.3721306246386633,0.2758423206897739
VYD_00283,-0.12095531899019073,0.29547020994912343,0.5652060605372553
VYD_00284,0.08246482719908761,0.42698073341070747,0.344950920560754
VYD_00285,0.07958477872983338,0.42996885031890747,0.255775424483015
VYD_00286,0.047068902516339946,0.5062392284206615,0.4279876479748191
VYD_00287,0.029998880413052972,0.3786425519590097,0.21137476683257422
VYD_00288,-0.005160717740422837,0.4154542698790846,0.23624249990747243
VYD_00289,-0.04408166084438561,0.3271756669540297,0.2527852894984919
VYD_00290,-0.026269290452629216,0.4224248864327621,0.4552352379718365
VYD_00291,-0.13218004604743092,0.29483497209153203,0.12200814181432827
VYD_00292,0.012410050236348133,0.3856057966513765,0.5731133149168388
VYD_00293,0.02308735829274887,0.31701619111258394,0.10765278293536691
VYD_00294,-0.0667948242366599,0.3562254015955887,0.1858383424869232
VYD_00295,0.09440590574805048,0.4821432039351668,0.373357087177625
VYD_00296,0.008990113671411122,0.5148353056449704,0.5965682724787565
VYD_00297,-0.08393162829228318,0.3009045265240254,0.16579794464634712
VYD_00298,0.00062477674641601,0.39356545243364394,0.41062601327812437
VYD_00299,-0.13019089081250204,0.46212671183006104,0.0626038771986945
VYD_00300,0.09536051120438592,0.5430732490489424,0.4214012541777256
VYD_00301,-0.012528272996766227,0.38407057831092456,0.26458738233454804
VYD_00302,0.03116058216366663,0.3221126900406514,0.2746058181265934
VYD_00303,0.04656714221928268,0.4643249383260463,0.24855529082217795
VYD_00304,0.06407030521788531,0.3992388176078073,0.4517939396549429
VYD_00305,-0.026130503146800182,0.45320735477079355,0.05970384890646621
VYD_00306,0.07485059541796367,0.4602326248608642,0.2433910359784566
VYD_00307,0.12679337208129945,0.49046656181017995,0.46170555812464226
VYD_00308,-0.08745123956646139,0.2922453578276563,0.5767821521689752
VYD_00309,0.021071071701984606,0.4126808099306615,0.463895258322853
VYD_00310,-0.006324689433869461,0.3378974284918411,0.34662774884562664
VYD_00311,0.08063891638137945,0.44824641792324554,0.18793644590795344
VYD_00312,-0.07725798775891261,0.29257291661778206,0.20573302332510662
VYD_00313,0.026926446694643325,0.47333751615940356,0.12513901880350956
VYD_00314,0.08592434985826211,0.508269518436745,0.26742438955470726
VYD_00315,-0.02894252966356534,0.38736136857302944,0.2528710246590724
VYD_00316,0.063945391527651,0.5011869772099983,0.24915074667504522
VYD_00317,-0.04828289730203391,0.3958809422640755,0.5491234801629851
VYD_00318,0.06729809473868313,0.6072611284223113,0.13576663439265532
VYD_00319,-0.06478728580992453,0.3791924334193919,0.7966531977356441
VYD_00320,-0.020658267492567578,0.39663653127348913,0.557154301874575
VYD_00321,0.059408586399418956,0.4009289689092451,0.5857429887524173
VYD_00322,0.017598606619504662,0.40224157060330995,0.09248917564018813
VYD_00323,-0.006066695892541977,0.4246333202775424,0.333501886758815
VYD_00324,-0.03890986993923264,0.4459307555781238,0.5950327852476482
VYD_00325,0.18792508329878305,0.6382656318501473,0.3345452335525244
VYD_00326,0.13819155280032885,0.4907731897157172,0.0840228814835434
VYD_00327,0.005579815810274322,0.4424211963215393,0.4930595090220244
VYD_00328,0.049341838393690766,0.5752803479825984,0.2203881815511005
VYD_00329,0.029694912266325993,0.3911545917334116,0.221655348858428
VYD_00330,0.05872701365530528,0.42096941673454497,0.19887341732619587
VYD_00331,-0.06246660000906637,0.21473787818755308,0.2273732244659458
VYD_00332,-0.09262742047209532,0.3225390043006504,0.26945612791130574
VYD_00333,0.06233741902121367,0.49218694478728664,0.5207473045804286
VYD_00334,0.018910701565593983,0.3741228875780835,0.3770449994873826
VYD_00335,0.02759888802922495,0.4887386211483129,0.5667277459584351
VYD_00336,0.03952287765310005,0.45322972549831386,0.15922968764879553
VYD_00337,-0.12257468125339852,0.29097168423645325,0.15100892838843646
VYD_00338,0.04189145615220426,0.5416354525558249,0.1346397974927831
VYD_00339,0.04286672923657479,0.4288255887802201,0.12109070880685228
VYD_00340,0.0378913064770009,0.36227678834014637,0.2704661151050648
VYD_00341,-0.10819518522912974,0.33836774985835194,0.5883438139783521
VYD_00342,0.004603967650344741,0.42521957223626083,0.5059625416743997
VYD_00343,-0.04852751340538934,0.34078164838788877,0.17405872043567164
VYD_00344,0.015417873296910287,0.408180795619315,0.584425938561172
VYD_00345,-0.004541241198765217,0.39938265139030094,0.35450996005349755
VYD_00346,0.02521407173439027,0.43257239655141894,0.2382642271158016
VYD_00347,-0.0669463457859526,0.2623179755180343,0.3395486220399553
VYD_00348,-0.0023695717224896194,0.41985992928292737,0.23122983255311275
VYD_00349,0.036430030697750485,0.3469614363464482,0.06422688892398436
VYD_00350,0.0347467741032349,0.4579906376171198,0.2769343905395888
VYD_00351,-0.11563071890168211,0.27849604394970134,0.15394538284119177
VYD_00352,-0.017965824443771594,0.41305021495200855,0.47722154560627716
VYD_00353,-0.009741050585341264,0.4453241171487688,0.1364319851782388
VYD_00354,0.08450212207396514,0.44014511446803306,0.1096282776084473
VYD_00355,0.0030756153172617805,0.4269767238269767,0.4822239994803604
VYD_00356,-0.011047191511289743,0.48347696780445926,0.2352690201643642
VYD_00357,0.02976972453139289,0.4401423027493455,0.38700642140480807
VYD_00358,0.010125384223747626,0.36160277499359,0.08574296604816213
VYD_00359,-0.03558645699592488,0.3998206367313785,0.2837307100934774
VYD_00360,-0.03888596808850207,0.3907584345360267,0.5234518327550509
VYD_00361,0.045417862603555154,0.5013671207779686,0.15736361054919726
VYD_00362,-0.004717865347629413,0.3228348746585349,0.3756603346681542
VYD_00363,-0.006610744654488072,0.42827568047476894,0.32395702706042095
VYD_00364,0.024646704680695807,0.5095878463208834,0.2308260629306762
VYD_00365,0.08823856397176161,0.5146022267953789,0.19446667885320615
VYD_00366,0.057964581652223686,0.5491251473556704,0.13303081729509114
VYD_00367,-0.009081164109019843,0.4725597196699516,0.09923320073997279
VYD_00368,-0.09312505287530776,0.32701028285393174,0.1263412622711132
VYD_00369,-0.05083664796480302,0.33926559508335397,0.08226535142929371
VYD_00370,0.10927839662257861,0.5378284192757816,0.5509204619432789
VYD_00371,0.013132791504391929,0.4356094761914619,0.19244640605520322
VYD_00372,0.002263049578435252,0.3835512948333351,0.5051327543944736
VYD_00373,-0.003463338918165647,0.3734055350677602,0.23786146119115947
VYD_00374,-0.07873258384445986,0.3642683145072726,0.41480745959099147
VYD_00375,-0.04906118152613032,0.31700270495669075,0.14112352107819692
VYD_00376,0.037801505280799015,0.3800159486094911,0.12070779473195571
VYD_00377,-0.12668371347956334,0.2877507371015129,0.20423598908125934
VYD_00378,0.058102600407624154,0.5148208957557002,0.35273994390490987
VYD_00379,-0.0057068485261405144,0.4507982395906874,0.5299386920139108
VYD_00380,-0.0808526852460844,0.30404622228372663,0.12913989420221292
VYD_00381,0.0606950912513702,0.3996557364647828,0.575277236493865
VYD_00382,0.0813550403360093,0.5019113590516667,0.2478398376570938
VYD_00383,0.0384978635437988,0.4499521641715153,0.08927328935527035
VYD_00384,-0.04850082918355002,0.3831088395717148,0.18360818749797578
VYD_00385,-0.037603214328386064,0.41570524803656744,0.20772495970273294
VYD_00386,-0.005720478915149508,0.40761516821175947,0.2372659568680071
VYD_00387,-0.02532887175125334,0.40227350000469536,0.5404591392239195
VYD_00388,0.03409150713611837,0.5526788565662358,0.17545430884723706
VYD_00389,0.01181105089511211,0.47059180220612773,0.3168641633511716
VYD_00390,-0.05033385613704661,0.2116343437162645,0.10038764027984282
VYD_00391,0.03150926667015964,0.427894971864166,0.6128714772942492
VYD_00392,0.16906214132905004,0.7609901174452551,0.09278605996173556
VYD_00393,-8.98616328254724e-05,0.49334915214622144,0.3667623441520224
VYD_00394,0.060437911612609516,0.504913597204053,0.23110391799713617
VYD_00395,0.1350232421306532,0.5715282033495048,0.4100900321178462
VYD_00396,0.12989924844772516,0.5708246654018847,0.383290637545363
VYD_00397,0.007847993553890658,0.40645656558130516,0.1269785121773383
VYD_00398,0.07158227584705787,0.5357546661001071,0.2186724425085968
VYD_00399,-0.005558724582774664,0.4344852046519134,0.19075540749688918
VYD_00400,-0.08169642378826242,0.3270060710198016,0.25533056752400834
VYD_00401,0.014273752755624182,0.5061673193420616,0.12950426679953994
VYD_00402,-0.16163863848307972,0.2599353903445275,0.14352748338841206
VYD_00403,0.15627477567693446,0.633273362822053,0.38847236957615433
VYD_00404,0.059483381610644356,0.45522175352806904,0.4406751397442502
VYD_00405,0.09671793836045318,0.5219539116441677,0.11092904422730784
VYD_00406,-0.01928279740230613,0.43281018647872044,0.07614632272938839
