seg_id,signed_dist_m,vineyard,x,y,dnbr,elev_m,slope_deg,northness,eastness
10,0.0,1,509928.65036727145,4283124.554194773,0.1690255105495453,61.816829681396484,1.1258089542388916,0.9492762088775635,-0.22405263781547546
10,30.0,1,509912.52439079277,4283149.851484798,0.3155193328857422,61.40283203125,0.8230845332145691,0.9539586901664734,0.11826366931200027
10,60.0,1,509896.39841431414,4283175.148774822,0.33490362763404846,61.279666900634766,0.61775803565979,0.8511288166046143,0.1400594562292099
10,100.0,1,509874.8971123426,4283208.878494856,0.3395598232746124,60.661277770996094,1.2038429975509644,0.9772125482559204,-0.009002652019262314
10,150.0,1,509848.0204848781,4283251.040644898,0.34032246470451355,60.3031120300293,0.25537481904029846,0.537411630153656,0.5043719410896301
10,300.0,1,509767.3906024848,4283377.527095023,0.4004451036453247,60.67555618286133,0.4602785110473633,-0.8055374026298523,0.16759318113327026
11,-300.0,0,509739.8369576559,4283221.488847254,0.24762476980686188,60.51126480102539,0.23422347009181976,-0.03922002762556076,0.11535006016492844
11,-150.0,0,509888.0110257497,4283198.155490348,0.3411734104156494,60.61738967895508,1.0002607107162476,0.9737098813056946,0.13415059447288513
11,-100.0,0,509937.402381781,4283190.377704713,0.319710910320282,60.89338302612305,0.8616008758544922,0.9853646159172058,-0.09465477615594864
11,-60.0,0,509976.9154666061,4283184.155476204,0.3348912298679352,60.93798828125,0.7910388708114624,0.9648603200912476,-0.12549850344657898
11,-30.0,0,510006.5502802248,4283179.488804823,0.20211265981197357,61.153011322021484,1.3114898204803467,0.8673310279846191,-0.47274020314216614
11,0.0,1,510036.1850938436,4283174.822133441,0.10801297426223755,61.74202346801758,1.1252549886703491,0.8113178610801697,-0.25385797023773193
11,30.0,1,510065.8199074624,4283170.15546206,0.1816619336605072,61.45976257324219,0.9554054141044617,0.4103403091430664,0.0831238180398941
11,60.0,1,510095.4547210811,4283165.488790679,0.2943595051765442,61.40365982055664,0.627273678779602,0.7884381413459778,0.5826411843299866
11,100.0,1,510134.9678059062,4283159.26656217,0.2853564918041229,61.061439514160156,0.7238757014274597,0.7027483582496643,0.7023476958274841
11,150.0,1,510184.3591619375,4283151.488776535,0.2972009778022766,60.91773986816406,0.9450588822364807,0.6218606233596802,0.7047655582427979
11,300.0,1,510332.5332300313,4283128.155419629,0.17639502882957458,59.30799102783203,0.8352465629577637,0.8153948187828064,0.5370848178863525
12,-300.0,0,509745.152491488,4283298.958205509,0.4723981022834778,60.6610221862793,0.4343600869178772,-0.7625597715377808,0.21373902261257172
12,-150.0,0,509839.3342166081,4283182.211459716,0.32929471135139465,60.80962371826172,0.5758427977561951,0.9051977396011353,-0.4088774025440216
12,-100.0,0,509870.72812498146,4283143.2958777845,0.311325341463089,61.45396041870117,0.9033753275871277,0.9474977850914001,-0.27565306425094604
12,-60.0,0,509895.84325168014,4283112.163412239,0.1453283429145813,62.161155700683594,0.9736921191215515,0.9496287107467651,-0.21752405166625977
12,-30.0,0,509914.67959670414,4283088.814063081,0.17200468480587006,62.42219543457031,0.8519057035446167,0.9128051996231079,0.3423725366592407
12,0.0,1,509933.51594172814,4283065.464713922,0.17172196507453918,62.7108268737793,1.0854688882827759,0.9830913543701172,0.10419701784849167
12,30.0,1,509952.35228675214,4283042.115364763,0.1558171957731247,63.05329132080078,1.0576578378677368,0.978098452091217,-0.005191184114664793
12,60.0,1,509971.18863177614,4283018.766015604,0.13215585052967072,63.40385437011719,0.958051860332489,0.9803729057312012,0.00011991328210569918
12,100.0,1,509996.3037584748,4282987.633550059,0.13730208575725555,64.04615020751953,0.8749749064445496,0.7732675075531006,-0.3762378394603729
12,150.0,1,510027.6976668482,4282948.717968128,0.10787156224250793,64.41968536376953,1.289444923400879,0.7320306301116943,0.3644151985645294
12,300.0,1,510121.87939196825,4282831.971222335,0.3236621618270874,64.71505737304688,0.8138840198516846,0.06585078686475754,0.9654032588005066
13,-300.0,0,509770.7002673431,4283102.487903778,0.04652724415063858,61.98910140991211,4.675893783569336,0.2769124507904053,-0.024184392765164375
13,-150.0,0,509879.1654468322,4283206.099219948,0.3395598232746124,60.661277770996094,1.2038429975509644,0.9772125482559204,-0.009002652019262314
13,-100.0,0,509915.32050666184,4283240.636325338,0.3287208676338196,60.19865417480469,0.43560606241226196,0.6733687520027161,0.14090241491794586
13,-60.0,0,509944.2445545256,4283268.26600965,0.37018272280693054,60.221771240234375,0.3232167065143585,-0.2667723298072815,-0.2441183179616928
13,-30.0,0,509965.93759042345,4283288.988272884,0.340266615152359,60.329654693603516,0.305677205324173,-0.37739142775535583,-0.30449751019477844
13,0.0,1,509987.63062632125,4283309.710536118,0.24123050272464752,60.335994720458984,0.3295667767524719,0.6355821490287781,-0.4926919937133789
13,30.0,1,510009.32366221905,4283330.432799351,0.3219202160835266,60.21900177001953,0.512898325920105,0.45423370599746704,0.3723211884498596
13,60.0,1,510031.0166981169,4283351.155062585,0.32282164692878723,60.012351989746094,0.718883216381073,0.5874813199043274,0.6281896233558655
13,100.0,1,510059.94074598065,4283378.784746897,0.34027522802352905,59.95770263671875,0.2675316631793976,-0.5466015934944153,0.22712823748588562
13,150.0,1,510096.0958058103,4283413.321852287,0.2777859568595886,60.003414154052734,0.318729430437088,-0.7694401144981384,-0.3239745795726776
13,300.0,1,510204.5609852994,4283516.933168457,0.09864005446434021,60.70709228515625,0.3770006000995636,-0.8367189764976501,0.15309959650039673
14,-300.0,0,509793.57380755147,4283375.762265309,0.47683343291282654,60.570228576660156,0.30161166191101074,0.20655511319637299,-0.12044187635183334
14,-150.0,0,509917.60331033694,4283291.401833596,0.3636942505836487,60.20256805419922,0.3139870762825012,-0.08142643421888351,0.15366238355636597
