feature,x_val,partial_effect,ci_lo,ci_hi
elev,228.72639291936702,0.01258172291450522,0.008901454094239357,0.016261991734771084
elev,239.2098838729088,0.01315839610324686,0.009309445110401724,0.017007347096091995
elev,249.69337482645057,0.0137350692919885,0.009717436126564092,0.01775270245741291
elev,260.17686577999234,0.01431174248073014,0.010125427142726462,0.01849805781873382
elev,270.66035673353406,0.014888415669471779,0.010533418158888828,0.01924341318005473
elev,281.1438476870759,0.015465088858213422,0.010941409175051198,0.019988768541375646
elev,291.6273386406176,0.01604176204695506,0.011349400191213565,0.020734123902696553
elev,302.1108295941594,0.0166184352356967,0.011757391207375931,0.021479479264017467
elev,312.59432054770116,0.01719510842443834,0.012165382223538301,0.022224834625338377
elev,323.07781150124293,0.01777178161317998,0.012573373239700668,0.02297018998665929
elev,333.5613024547847,0.01834845480192162,0.012981364255863038,0.0237155453479802
elev,344.0447934083264,0.018925127990663256,0.013389355272025403,0.02446090070930111
elev,354.5282843618682,0.019501801179404896,0.01379734628818777,0.025206256070622022
elev,365.01177531541,0.020078474368146536,0.014205337304350139,0.025951611431942932
elev,375.49526626895175,0.02065514755688818,0.01461332832051251,0.02669696679326385
elev,385.9787572224935,0.02123182074562982,0.015021319336674879,0.02744232215458476
elev,396.4622481760353,0.02180849393437146,0.015429310352837247,0.028187677515905674
elev,406.9457391295771,0.0223851671231131,0.015837301368999614,0.028933032877226587
elev,417.4292300831188,0.022961840311854737,0.01624529238516198,0.029678388238547494
elev,427.91272103666057,0.023538513500596377,0.01665328340132435,0.030423743599868405
elev,438.39621199020235,0.024115186689338017,0.017061274417486717,0.03116909896118932
elev,448.8797029437441,0.024691859878079658,0.017469265433649087,0.03191445432251023
elev,459.3631938972859,0.025268533066821298,0.017877256449811453,0.03265980968383114
elev,469.84668485082767,0.025845206255562938,0.018285247465973823,0.033405165045152056
elev,480.3301758043694,0.026421879444304575,0.018693238482136186,0.03415052040647296
elev,490.81366675791116,0.026998552633046215,0.019101229498298556,0.03489587576779388
elev,501.29715771145294,0.027575225821787855,0.019509220514460926,0.035641231129114784
elev,511.7806486649947,0.0281518990105295,0.019917211530623296,0.036386586490435704
elev,522.2641396185365,0.028728572199271142,0.020325202546785666,0.03713194185175662
elev,532.7476305720783,0.02930524538801278,0.020733193562948032,0.037877297213077525
elev,543.23112152562,0.029881918576754415,0.021141184579110395,0.03862265257439844
elev,553.7146124791618,0.03045859176549606,0.021549175595272765,0.03936800793571935
elev,564.1981034327035,0.031035264954237696,0.021957166611435132,0.04011336329704026
elev,574.6815943862454,0.031611938142979336,0.022365157627597502,0.04085871865836117
elev,585.1650853397871,0.032188611331720976,0.022773148643759872,0.04160407401968208
elev,595.6485762933288,0.032765284520462616,0.02318113965992224,0.042349429381002994
elev,606.1320672468706,0.033341957709204256,0.023589130676084605,0.04309478474232391
elev,616.6155582004124,0.033918630897945896,0.023997121692246975,0.043840140103644815
elev,627.0990491539542,0.03449530408668754,0.024405112708409345,0.04458549546496573
elev,637.5825401074959,0.03507197727542918,0.02481310372457171,0.04533085082628664
elev,648.0660310610376,0.03564865046417081,0.025221094740734074,0.04607620618760755
elev,658.5495220145795,0.03622532365291246,0.025629085756896448,0.04682156154892847
elev,669.0330129681212,0.03680199684165409,0.02603707677305881,0.04756691691024937
elev,679.516503921663,0.03737867003039574,0.026445067789221184,0.04831227227157029
elev,689.9999948752047,0.03795534321913737,0.026853058805383547,0.04905762763289119
elev,700.4834858287466,0.03853201640787902,0.027261049821545917,0.04980298299421212
elev,710.9669767822883,0.03910868959662066,0.02766904083770829,0.050548338355533025
elev,721.45046773583,0.03968536278536229,0.02807703185387065,0.05129369371685393
elev,731.9339586893718,0.04026203597410394,0.028485022870033024,0.05203904907817485
elev,742.4174496429135,0.04083870916284557,0.02889301388619539,0.05278440443949575
elev,752.9009405964554,0.04141538235158722,0.029301004902357763,0.05352975980081667
elev,763.3844315499971,0.04199205554032885,0.029708995918520123,0.05427511516213758
elev,773.8679225035389,0.0425687287290705,0.030116986934682496,0.0550204705234585
elev,784.3514134570806,0.04314540191781213,0.030524977950844863,0.0557658258847794
elev,794.8349044106224,0.04372207510655377,0.03093296896700723,0.056511181246100314
elev,805.3183953641642,0.04429874829529541,0.031340959983169596,0.05725653660742123
elev,815.8018863177059,0.04487542148403705,0.03174895099933196,0.05800189196874214
elev,826.2853772712477,0.04545209467277869,0.032156942015494336,0.05874724733006305
elev,836.7688682247895,0.04602876786152033,0.0325649330316567,0.05949260269138396
elev,847.2523591783312,0.04660544105026197,0.03297292404781907,0.060237958052704876
elev,857.735850131873,0.04718211423900361,0.033380915063981435,0.06098331341402579
elev,868.2193410854147,0.04775878742774525,0.03378890608014381,0.0617286687753467
elev,878.7028320389566,0.04833546061648689,0.034196897096306175,0.06247402413666761
elev,889.1863229924983,0.04891213380522853,0.03460488811246854,0.06321937949798853
elev,899.6698139460401,0.04948880699397017,0.03501287912863091,0.06396473485930944
elev,910.1533048995818,0.05006548018271181,0.03542087014479328,0.06471009022063035
elev,920.6367958531235,0.05064215337145345,0.03582886116095564,0.06545544558195125
elev,931.1202868066654,0.051218826560195094,0.036236852177118015,0.06620080094327217
elev,941.6037777602071,0.05179549974893673,0.03664484319328038,0.06694615630459308
elev,952.0872687137489,0.052372172937678374,0.037052834209442755,0.067691511665914
elev,962.5707596672906,0.05294884612642001,0.037460825225605114,0.0684368670272349
elev,973.0542506208325,0.053525519315161654,0.037868816241767495,0.06918222238855581
elev,983.5377415743742,0.054102192503903294,0.038276807257929854,0.06992757774987673
elev,994.0212325279159,0.05467886569264493,0.03868479827409222,0.07067293311119763
elev,1004.5047234814577,0.055255538881386575,0.039092789290254594,0.07141828847251855
elev,1014.9882144349995,0.05583221207012821,0.03950078030641696,0.07216364383383946
elev,1025.4717053885413,0.056408885258869855,0.039908771322579334,0.07290899919516038
elev,1035.9551963420831,0.056985558447611495,0.04031676233874169,0.0736543545564813
elev,1046.4386872956247,0.05756223163635313,0.04072475335490407,0.07439970991780219
elev,1056.9221782491666,0.05813890482509477,0.041132744371066426,0.07514506527912311
elev,1067.4056692027084,0.058715578013836416,0.0415407353872288,0.07589042064044403
elev,1077.88916015625,0.05929225120257804,0.04194872640339116,0.07663577600176492
slope,0.05057235434651375,2.924011737497013e-05,8.881983984495279e-06,4.9598250765444984e-05
slope,0.33857066018713844,0.00019575608000689233,5.9462906567438856e-05,0.0003320492534463458
slope,0.6265689660277631,0.00036227204263881453,0.00011004382915038246,0.0006145002561272466
slope,0.9145672718683878,0.0005287880052707367,0.00016062475173332603,0.0008969512588081474
slope,1.2025655777090125,0.0006953039679026589,0.00021120567431626966,0.0011794022614890483
slope,1.4905638835496373,0.0008618199305345811,0.0002617865968992132,0.001461853264169949
slope,1.778562189390262,0.0010283358931665032,0.00031236751948215665,0.00174430426685085
slope,2.0665604952308865,0.0011948518557984254,0.00036294844206510033,0.0020267552695317505
slope,2.3545588010715113,0.0013613678184303476,0.0004135293646480438,0.0023092062722126516
slope,2.642557106912136,0.00152788378106227,0.0004641102872309877,0.002591657274893552
slope,2.930555412752761,0.0016943997436941922,0.0005146912098139313,0.0028741082775744532
slope,3.2185537185933852,0.0018609157063261142,0.0005652721323968746,0.003156559280255354
slope,3.50655202443401,0.0020274316689580366,0.0006158530549798184,0.003439010282936255
slope,3.794550330274635,0.0021939476315899586,0.0006664339775627618,0.0037214612856171555
slope,4.082548636115259,0.0023604635942218806,0.0007170149001457053,0.004003912288298056
slope,4.370546941955884,0.002526979556853803,0.0007675958227286491,0.004286363290978957
slope,4.658545247796509,0.0026934955194857254,0.0008181767453115927,0.004568814293659858
slope,4.946543553637134,0.0028600114821176474,0.0008687576678945361,0.004851265296340759
slope,5.234541859477758,0.00302652744474957,0.0009193385904774799,0.00513371629902166
slope,5.522540165318383,0.0031930434073814923,0.0009699195130604232,0.005416167301702562
slope,5.810538471159008,0.0033595593700134142,0.001020500435643367,0.005698618304383462
slope,6.098536776999632,0.0035260753326453362,0.0010710813582263108,0.005981069307064362
slope,6.386535082840257,0.003692591295277258,0.0011216622808092542,0.006263520309745262
slope,6.6745333886808815,0.0038591072579091806,0.0011722432033921975,0.006545971312426164
slope,6.962531694521506,0.004025623220541103,0.0012228241259751409,0.006828422315107064
slope,7.250530000362131,0.0041921391831730255,0.001273405048558085,0.007110873317787966
slope,7.538528306202756,0.0043586551458049475,0.0013239859711410285,0.0073933243204688665
slope,7.826526612043381,0.0045251711084368694,0.0013745668937239718,0.007675775323149767
slope,8.114524917884005,0.004691687071068791,0.0014251478163069156,0.007958226325830667
slope,8.40252322372463,0.004858203033700714,0.0014757287388898594,0.008240677328511569
slope,8.690521529565254,0.005024718996332636,0.0015263096614728027,0.00852312833119247
slope,8.97851983540588,0.005191234958964559,0.001576890584055747,0.00880557933387337
slope,9.266518141246504,0.00535775092159648,0.0016274715066386895,0.009088030336554271
slope,9.554516447087128,0.005524266884228402,0.0016780524292216333,0.009370481339235171
slope,9.842514752927753,0.005690782846860325,0.001728633351804577,0.009652932341916073
slope,10.130513058768377,0.005857298809492247,0.0017792142743875208,0.009935383344596973
slope,10.418511364609003,0.00602381477212417,0.0018297951969704646,0.010217834347277875
slope,10.706509670449627,0.006190330734756091,0.0018803761195534075,0.010500285349958775
slope,10.994507976290253,0.006356846697388014,0.0019309570421363513,0.010782736352639676
slope,11.282506282130877,0.006523362660019936,0.0019815379647192943,0.011065187355320577
slope,11.570504587971502,0.006689878622651859,0.002032118887302239,0.01134763835800148
slope,11.858502893812126,0.006856394585283781,0.0020826998098851827,0.01163008936068238
slope,12.14650119965275,0.007022910547915702,0.0021332807324681256,0.011912540363363278
slope,12.434499505493376,0.007189426510547625,0.0021838616550510694,0.01219499136604418
slope,12.722497811334,0.007355942473179547,0.002234442577634013,0.01247744236872508
slope,13.010496117174625,0.0075224584358114695,0.002285023500216957,0.012759893371405982
slope,13.29849442301525,0.0076889743984433915,0.002335604422799901,0.013042344374086882
slope,13.586492728855875,0.007855490361075313,0.0023861853453828437,0.013324795376767784
slope,13.874491034696499,0.008022006323707236,0.0024367662679657884,0.013607246379448684
slope,14.162489340537123,0.008188522286339157,0.0024873471905487304,0.013889697382129584
slope,14.450487646377749,0.00835503824897108,0.0025379281131316742,0.014172148384810486
slope,14.738485952218372,0.008521554211603001,0.002588509035714617,0.014454599387491385
slope,15.026484258058998,0.008688070174234924,0.002639089958297561,0.014737050390172288
slope,15.314482563899622,0.008854586136866847,0.0026896708808805056,0.015019501392853189
slope,15.602480869740248,0.00902110209949877,0.0027402518034634494,0.01530195239553409
slope,15.890479175580872,0.009187618062130691,0.0027908327260463923,0.015584403398214989
slope,16.178477481421496,0.009354134024762612,0.0028414136486293352,0.01586685440089589
slope,16.46647578726212,0.009520649987394535,0.00289199457121228,0.01614930540357679
slope,16.754474093102747,0.009687165950026458,0.0029425754937952237,0.016431756406257693
slope,17.04247239894337,0.00985368191265838,0.0029931564163781675,0.016714207408938593
slope,17.330470704783995,0.010020197875290302,0.0030437373389611104,0.016996658411619493
slope,17.61846901062462,0.010186713837922223,0.0030943182615440533,0.017279109414300393
slope,17.906467316465246,0.010353229800554148,0.003144899184126998,0.017561560416981297
slope,18.19446562230587,0.010519745763186069,0.003195480106709941,0.017844011419662197
slope,18.482463928146494,0.010686261725817991,0.0032460610292928856,0.018126462422343097
slope,18.770462233987118,0.010852777688449913,0.0032966419518758276,0.018408913425023998
slope,19.058460539827742,0.011019293651081834,0.0033472228744587705,0.018691364427704898
slope,19.34645884566837,0.011185809613713758,0.003397803797041715,0.0189738154303858
slope,19.634457151508993,0.01135232557634568,0.003448384719624659,0.0192562664330667
slope,19.922455457349617,0.011518841538977602,0.0034989656422076028,0.019538717435747602
slope,20.21045376319024,0.011685357501609523,0.0035495465647905466,0.019821168438428502
slope,20.49845206903087,0.011851873464241446,0.0036001274873734886,0.020103619441109402
slope,20.786450374871492,0.012018389426873369,0.003650708409956434,0.020386070443790302
slope,21.074448680712116,0.01218490538950529,0.003701289332539376,0.020668521446471202
slope,21.36244698655274,0.012351421352137213,0.00375187025512232,0.020950972449152106
slope,21.650445292393364,0.012517937314769134,0.003802451177705264,0.021233423451833003
slope,21.93844359823399,0.012684453277401057,0.0038530321002882076,0.021515874454513906
slope,22.226441904074616,0.01285096924003298,0.0039036130228711514,0.02179832545719481
slope,22.51444020991524,0.013017485202664901,0.003954193945454093,0.02208077645987571
slope,22.802438515755863,0.013184001165296824,0.004004774868037041,0.022363227462556607
slope,23.09043682159649,0.013350517127928747,0.004055355790619983,0.02264567846523751
slope,23.378435127437115,0.013517033090560668,0.004105936713202925,0.02292812946791841
slope,23.66643343327774,0.01368354905319259,0.004156517635785869,0.02321058047059931
slope,23.954431739118363,0.013850065015824512,0.004207098558368812,0.02349303147328021
slope,24.242430044958986,0.014016580978456435,0.004257679480951758,0.02377548247596111
slope,24.530428350799614,0.014183096941088357,0.0043082604035347,0.024057933478642015
slope,24.818426656640238,0.014349612903720279,0.004358841326117642,0.024340384481322915
slope,25.10642496248086,0.014516128866352201,0.0044094222487005875,0.024622835484003815
slope,25.394423268321486,0.014682644828984123,0.00446000317128353,0.024905286486684716
slope,25.68242157416211,0.014849160791616045,0.004510584093866475,0.025187737489365616
slope,25.970419880002737,0.015015676754247968,0.004561165016449417,0.02547018849204652
slope,26.25841818584336,0.01518219271687989,0.004611745939032361,0.02575263949472742
slope,26.546416491683985,0.015348708679511812,0.004662326861615305,0.02603509049740832
slope,26.83441479752461,0.015515224642143733,0.0047129077841982486,0.02631754150008922
slope,27.122413103365236,0.015681740604775656,0.004763488706781191,0.02659999250277012
slope,27.41041140920586,0.01584825656740758,0.004814069629364138,0.026882443505451024
slope,27.698409715046484,0.016014772530039502,0.004864650551947078,0.027164894508131927
slope,27.986408020887108,0.016181288492671423,0.004915231474530024,0.02744734551081282
slope,28.274406326727732,0.016347804455303344,0.004965812397112966,0.02772979651349372
slope,28.56240463256836,0.01651432041793527,0.00501639331969591,0.028012247516174628
et_mean,36.9429817199707,0.2804608107643839,0.27731030516663885,0.28361131636212894
et_mean,37.95381295560586,0.28813475950087547,0.28489804999326784,0.2913714690084831
et_mean,38.96464419124102,0.29580870823736705,0.29248579481989684,0.29913162165483725
et_mean,39.97547542687619,0.3034826569738587,0.30007353964652583,0.3068917743011915
et_mean,40.986306662511346,0.31115660571035025,0.30766128447315483,0.3146519269475457
et_mean,41.997137898146505,0.31883055444684183,0.31524902929978377,0.3224120795938999
et_mean,43.007969133781664,0.3265045031833334,0.32283677412641276,0.33017223224025405
et_mean,44.01880036941682,0.334178451919825,0.33042451895304176,0.3379323848866082
et_mean,45.02963160505198,0.34185240065631656,0.3380122637796707,0.3456925375329624
et_mean,46.04046284068714,0.34952634939280813,0.3456000086062997,0.3534526901793166
et_mean,47.05129407632231,0.35720029812929976,0.35318775343292874,0.3612128428256708
et_mean,48.062125311957466,0.36487424686579134,0.3607754982595577,0.368972995472025
et_mean,49.072956547592625,0.3725481956022829,0.3683632430861867,0.37673314811837916
et_mean,50.083787783227784,0.3802221443387745,0.37595098791281567,0.3844933007647333
et_mean,51.09461901886294,0.38789609307526607,0.3835387327394446,0.3922534534110875
et_mean,52.1054502544981,0.39557004181175764,0.3911264775660736,0.4000136060574417
et_mean,53.11628149013326,0.4032439905482492,0.39871422239270254,0.4077737587037959
et_mean,54.12711272576843,0.41091793928474085,0.4063019672193316,0.4155339113501501
et_mean,55.137943961403586,0.4185918880212325,0.41388971204596064,0.4232940639965043
et_mean,56.148775197038745,0.42626583675772406,0.4214774568725896,0.43105421664285853
et_mean,57.159606432673904,0.43393978549421564,0.4290652016992186,0.4388143692892127
et_mean,58.17043766830906,0.4416137342307072,0.4366529465258476,0.44657452193556685
et_mean,59.18126890394423,0.44928768296719884,0.44424069135247657,0.4543346745819211
et_mean,60.19210013957938,0.45696163170369036,0.4518284361791055,0.4620948272282752
et_mean,61.20293137521455,0.464635580440182,0.4594161810057345,0.4698549798746295
et_mean,62.213762610849706,0.47230952917667357,0.4670039258323635,0.47761513252098364
et_mean,63.224593846484865,0.47998347791316515,0.4745916706589925,0.4853752851673378
et_mean,64.23542508212003,0.4876574266496568,0.4821794154856215,0.49313543781369207
et_mean,65.24625631775518,0.4953313753861483,0.4897671603122504,0.5008955904600462
et_mean,66.25708755339035,0.5030053241226399,0.4973549051388794,0.5086557431064004
et_mean,67.2679187890255,0.5106792728591315,0.5049426499655084,0.5164158957527546
et_mean,68.27875002466067,0.5183532215956231,0.5125303947921375,0.5241760483991088
et_mean,69.28958126029582,0.5260271703321147,0.5201181396187664,0.5319362010454629
et_mean,70.30041249593098,0.5337011190686063,0.5277058844453955,0.5396963536918171
et_mean,71.31124373156615,0.5413750678050979,0.5352936292720244,0.5474565063381714
et_mean,72.3220749672013,0.5490490165415894,0.5428813740986533,0.5552166589845255
et_mean,73.33290620283647,0.5567229652780811,0.5504691189252824,0.5629768116308798
et_mean,74.34373743847163,0.5643969140145727,0.5580568637519114,0.570736964277234
et_mean,75.35456867410679,0.5720708627510642,0.5656446085785404,0.5784971169235881
et_mean,76.36539990974194,0.5797448114875557,0.5732323534051692,0.5862572695699423
et_mean,77.3762311453771,0.5874187602240474,0.5808200982317983,0.5940174222162965
et_mean,78.38706238101227,0.595092708960539,0.5884078430584273,0.6017775748626507
et_mean,79.39789361664742,0.6027666576970305,0.5959955878850562,0.6095377275090048
et_mean,80.40872485228259,0.6104406064335222,0.6035833327116853,0.617297880155359
et_mean,81.41955608791775,0.6181145551700138,0.6111710775383143,0.6250580328017132
et_mean,82.4303873235529,0.6257885039065053,0.6187588223649432,0.6328181854480674
et_mean,83.44121855918806,0.6334624526429968,0.6263465671915721,0.6405783380944216
et_mean,84.45204979482322,0.6411364013794885,0.6339343120182012,0.6483384907407758
et_mean,85.46288103045839,0.6488103501159801,0.6415220568448302,0.65609864338713
et_mean,86.47371226609354,0.6564842988524716,0.6491098016714592,0.6638587960334841
et_mean,87.48454350172871,0.6641582475889632,0.6566975464980881,0.6716189486798384
et_mean,88.49537473736387,0.6718321963254549,0.6642852913247171,0.6793791013261926
et_mean,89.50620597299903,0.6795061450619464,0.6718730361513461,0.6871392539725467
et_mean,90.51703720863418,0.6871800937984379,0.679460780977975,0.6948994066189008
et_mean,91.52786844426934,0.6948540425349296,0.6870485258046041,0.702659559265255
et_mean,92.53869967990451,0.7025279912714212,0.694636270631233,0.7104197119116094
et_mean,93.54953091553966,0.7102019400079127,0.702224015457862,0.7181798645579635
et_mean,94.56036215117483,0.7178758887444043,0.709811760284491,0.7259400172043177
et_mean,95.57119338681,0.725549837480896,0.71739950511112,0.7337001698506719
et_mean,96.58202462244515,0.7332237862173875,0.724987249937749,0.741460322497026
et_mean,97.5928558580803,0.740897734953879,0.7325749947643779,0.7492204751433801
et_mean,98.60368709371548,0.7485716836903707,0.740162739591007,0.7569806277897345
et_mean,99.61451832935063,0.7562456324268623,0.7477504844176359,0.7647407804360886
et_mean,100.62534956498578,0.7639195811633538,0.7553382292442649,0.7725009330824427
et_mean,101.63618080062095,0.7715935298998454,0.7629259740708939,0.7802610857287969
et_mean,102.64701203625611,0.779267478636337,0.770513718897523,0.7880212383751511
et_mean,103.65784327189127,0.7869414273728286,0.7781014637241518,0.7957813910215054
et_mean,104.66867450752643,0.7946153761093202,0.7856892085507808,0.8035415436678596
et_mean,105.67950574316158,0.8022893248458117,0.7932769533774098,0.8113016963142137
et_mean,106.69033697879675,0.8099632735823034,0.8008646982040388,0.8190618489605679
et_mean,107.7011682144319,0.8176372223187949,0.8084524430306678,0.826822001606922
et_mean,108.71199945006707,0.8253111710552865,0.8160401878572967,0.8345821542532763
et_mean,109.72283068570223,0.8329851197917781,0.8236279326839258,0.8423423068996305
et_mean,110.73366192133739,0.8406590685282697,0.8312156775105547,0.8501024595459846
et_mean,111.74449315697255,0.8483330172647613,0.8388034223371837,0.8578626121923388
et_mean,112.7553243926077,0.8560069660012528,0.8463911671638127,0.8656227648386929
et_mean,113.76615562824287,0.8636809147377444,0.8539789119904417,0.8733829174850471
et_mean,114.77698686387804,0.8713548634742361,0.8615666568170707,0.8811430701314015
et_mean,115.78781809951319,0.8790288122107276,0.8691544016436996,0.8889032227777556
et_mean,116.79864933514835,0.8867027609472193,0.8767421464703288,0.8966633754241099
et_mean,117.8094805707835,0.8943767096837109,0.8843298912969577,0.904423528070464
et_mean,118.82031180641867,0.9020506584202025,0.8919176361235868,0.9121836807168182
et_mean,119.83114304205382,0.909724607156694,0.8995053809502156,0.9199438333631724
et_mean,120.84197427768899,0.9173985558931856,0.9070931257768446,0.9277039860095266
et_mean,121.85280551332416,0.9250725046296773,0.9146808706034737,0.9354641386558809
et_mean,122.86363674895931,0.9327464533661688,0.9222686154301026,0.943224291302235
et_mean,123.87446798459447,0.9404204021026604,0.9298563602567317,0.9509844439485892
et_mean,124.88529922022963,0.948094350839152,0.9374441050833606,0.9587445965949433
et_mean,125.89613045586479,0.9557682995756436,0.9450318499099896,0.9665047492412976
et_mean,126.90696169149994,0.9634422483121351,0.9526195947366185,0.9742649018876517
et_mean,127.91779292713511,0.9711161970486267,0.9602073395632476,0.9820250545340059
et_mean,128.9286241627703,0.9787901457851185,0.9677950843898767,0.9897852071803602
et_mean,129.9394553984054,0.9864640945216098,0.9753828292165054,0.9975453598267141
et_mean,130.9502866340406,0.9941380432581015,0.9829705740431345,1.0053055124730685
et_mean,131.96111786967575,1.001811991994593,0.9905583188697633,1.0130656651194225
et_mean,132.9719491053109,1.0094859407310846,0.9981460636963924,1.0208258177657767
et_mean,133.98278034094608,1.0171598894675762,1.0057338085230214,1.028585970412131
et_mean,134.99361157658123,1.0248338382040678,1.0133215533496505,1.0363461230584852
et_mean,136.00444281221638,1.0325077869405592,1.0209092981762793,1.0441062757048392
et_mean,137.01527404785156,1.040181735677051,1.0284970430029086,1.0518664283511936
