vineyard_field_id,NDMI_prefire,NDVI_prefire,ET_gs_mm,awc_0_100cm,awc_0_150cm,area_ha
VYD_00475,0.08655944253421492,0.526839607126183,464.9490445859872,18.6,27.6,0.04403896219176652
VYD_00476,-0.13940081155509776,0.24109341064781642,415.17752808988763,0.0,0.0,0.4922539742906842
VYD_00477,-0.12410891742317512,0.2754218330963146,296.908718548859,12.01,12.01,0.4717306395146142
VYD_00478,0.044990678586146846,0.3415715105891365,413.3523316062176,13.93,20.43,0.10700926078568254
VYD_00479,0.043685888142992804,0.5151501875871497,571.6438152011922,15.75,20.1,0.5552483759329915
VYD_00480,0.0643657501260647,0.31594928183778204,411.7159090909091,12.0,18.0,0.049089836849781514
VYD_00481,0.06337350802743404,0.471686043774701,617.906894816306,8.14,8.14,0.5480359034022164
VYD_00482,-0.03966004015732432,0.394874018118176,384.4539682539683,12.01,12.01,0.2625813582840171
VYD_00483,0.10558077254889034,0.447804807155143,463.03280182232345,10.56,12.56,0.6019656940473992
VYD_00484,-0.03767251403332193,0.3325523601002208,431.4028169014084,13.49,15.99,0.29321556091941986
VYD_00485,-0.010334348986871682,0.4103847642139366,479.06324520476926,10.56,12.56,0.5272427913055631
VYD_00486,0.048164545348845414,0.48158041992608236,519.4951768488745,9.74,9.74,0.08585300880145068
VYD_00487,-0.013717911966614368,0.4419435738914834,489.0817270624519,5.98,5.98,0.3572053061251596
VYD_00488,-0.02230013065377478,0.4567972522122518,530.2692307692308,5.39,9.39,0.15028604183071215
VYD_00489,0.005658743939124422,0.4422567785421534,562.4098598356695,17.74,23.32,0.5736544388689233
VYD_00490,0.0028374518200096365,0.4177762327792656,578.9102880658435,10.73,12.73,0.3362359768993664
VYD_00491,0.05055573172370169,0.5310595463192403,578.0760023937762,16.08,17.43,0.4533420095644038
VYD_00492,0.022174810643344773,0.47981568141069725,581.9365079365078,8.14,8.14,0.10487240367200688
VYD_00493,0.06378404283340117,0.42841847024827623,511.7653997378768,15.46,23.2,0.2095852582394663
VYD_00494,-0.02779702362275114,0.39549522857721237,472.73463485177143,15.39,22.44,0.3802310730401604
VYD_00495,-0.04944485334296131,0.4043646611130922,463.38888888888886,17.74,26.26,0.3732147979724146
VYD_00496,-0.08924835967473746,0.3668414918864637,461.977223427332,10.68,10.68,0.4962282796611027
VYD_00497,0.04308497058379079,0.46552436444112133,471.8802642444261,9.74,9.74,0.3365699181854321
VYD_00498,-0.026556630968663415,0.4459931372580601,427.3417218543047,16.8,22.4,0.2083871832133719
VYD_00499,-0.07540808446285109,0.3801734959570373,419.97826086956513,12.63,15.13,0.10323165786761217
VYD_00500,-0.14480178720421263,0.31307959915311256,601.0744680851063,16.08,23.13,0.0515529377355404
VYD_00501,-0.06656681165274891,0.44007357005112935,464.2217573221757,16.9,18.86,0.32981144038948057
VYD_00502,0.11662431830439146,0.5018110836984295,458.00679012345665,3.0,4.5,0.44628667844101383
VYD_00503,0.13238066210407592,0.5580916705241263,629.9306930693069,3.0,4.5,0.05813863345854779
VYD_00504,0.014468828594544902,0.5078615387411495,526.5183823529412,5.98,5.98,0.14914456766110498
VYD_00505,0.05194732085909697,0.4907462314826119,541.659891598916,13.49,15.99,0.41123294033865343
VYD_00506,0.1018691094416292,0.6007984085817387,638.3522483940043,8.14,8.14,0.2578075925710578
VYD_00507,-0.05530192864327519,0.29396002286451833,425.21623419827006,16.9,18.86,0.4123463508290478
VYD_00508,0.06101468422985931,0.48185627326071806,495.0744897959184,6.64,10.14,0.26984345404362226
VYD_00509,0.00288245746828171,0.4284517311901395,474.7264757451783,10.68,10.68,0.4713164148249147
VYD_00510,-0.04640772704923828,0.3175398128894404,423.14005763688766,13.48,19.98,0.47789446260290713
VYD_00511,0.034475011246506225,0.4581079082902545,455.17,13.59,16.59,0.10895798425982262
VYD_00512,0.019616332586807634,0.384725429054919,417.1258644536653,15.93,18.43,0.20453638202601424
VYD_00513,-0.006124466985293145,0.5791993171375521,529.7854077253219,12.0,18.0,0.06400812038788552
VYD_00514,-0.03269988614189542,0.34119176775734233,488.27172582619335,10.68,10.68,0.22560761278847336
VYD_00515,0.17315290946437073,0.5234417884806952,652.3867187499999,11.68,11.68,0.35262874308623554
VYD_00516,-0.017462868928539595,0.366518428312323,462.6304816678649,11.68,11.68,0.38311235655826376
VYD_00517,-0.03005833859383054,0.4764767026399937,482.61302475780406,11.68,11.68,0.5161250944660791
VYD_00518,-0.04969542197672264,0.38904639791142764,494.9857819905214,15.93,18.43,0.058650279408630136
VYD_00519,0.02214697527096713,0.349840057311201,308.0661375661376,5.39,9.39,0.2083826058117814
VYD_00520,0.05136747127908831,0.5196408978419325,685.4544910179641,20.55,31.05,0.4657572085292648
VYD_00521,-0.056750125095554396,0.3418427734777806,374.8471023427867,4.56,4.56,0.6696494460044295
VYD_00522,0.024572549048292484,0.5059170171807084,552.9430199430201,7.1,7.1,0.09662164911313181
VYD_00523,0.0075324380707640455,0.45481542325936825,678.9456521739131,9.6,9.6,0.05116472701375774
VYD_00524,0.12675161297325938,0.5768342109644305,508.86865671641806,17.74,26.26,0.2774218734898369
VYD_00525,0.04877345055637809,0.39941169292532314,600.3623055809697,11.68,11.68,0.3022764522122006
VYD_00526,0.0009918015665065212,0.43504943730411805,386.58921438082564,6.64,10.14,1.2392820122249675
VYD_00527,-0.0009881215561929895,0.48471430703187385,550.6815159574469,5.39,9.39,0.41429852216926855
VYD_00528,-0.05855134112386111,0.275370738953722,380.9713147410358,10.73,12.73,0.34465184152626577
VYD_00529,0.06340232857574638,0.49904373332093926,530.3016997167139,13.48,19.98,0.19108158203914205
VYD_00530,0.0005753336376040632,0.42910040509445585,537.7857142857143,5.39,9.39,0.401314133352614
VYD_00531,-0.009357394051282905,0.3972737021576553,444.2168141592921,12.0,18.0,0.11377122760354164
VYD_00532,0.06478280735951128,0.5411208728463021,629.7722152690865,9.6,9.6,0.2191646016436848
VYD_00533,-0.06071455585659381,0.3144151455124682,394.3053960964409,15.53,19.58,0.2419469439246347
VYD_00534,-0.0803292906268867,0.38466939411611634,537.0247388675097,15.86,16.2,0.5011280276275225
VYD_00535,0.018073643847249472,0.36998688919830436,504.98067010309273,3.0,4.5,0.2122898310821689
VYD_00536,0.05076929211611461,0.4225405967947262,419.8520782396088,5.39,9.39,0.45171539861863613
VYD_00537,-0.1704098330715506,0.26803330747432996,305.81754735792623,12.01,12.01,0.2760991718520895
VYD_00538,0.016515789845436557,0.568658097539008,436.3289617486339,15.93,18.43,0.4991012876360168
VYD_00539,-0.01086871688813666,0.3012534246115542,474.11919191919196,16.9,18.86,0.4095639996255601
VYD_00540,0.07671270867620963,0.4901460788903698,476.624760689215,13.59,16.59,0.4325778517873425
VYD_00541,0.07010193241186886,0.5927580568356818,566.4734636871508,17.74,26.26,0.20950597580717512
VYD_00542,0.11044119662537549,0.5536740493731899,548.956647398844,17.74,26.26,0.27553541753398153
VYD_00543,0.11074444645041012,0.5298492490833493,426.0481740481741,15.46,23.2,0.35431103400244685
VYD_00544,0.041309827007402794,0.44659050163376485,564.066155321189,6.64,10.14,0.5755055493383073
VYD_00545,0.0667771461026839,0.47084736686358086,438.4401888772298,15.39,22.44,0.5237306504327572
VYD_00546,0.06593448515898344,0.49600398782017513,494.2612312811981,7.61,11.11,0.16488176950111266
VYD_00547,-0.011435258522342798,0.35758818765956246,430.57617896009674,12.0,18.0,0.45828187222870637
VYD_00548,0.05281703363453288,0.5194160954030674,497.79911373707523,10.68,10.68,0.559183889823608
VYD_00549,-0.053202541212702556,0.3355423379742522,462.93051843933716,16.4,24.9,0.5153803118501383
VYD_00550,0.15861764598420314,0.6198672335695358,504.9362089914946,20.55,31.05,0.4535753019048178
VYD_00551,0.05962396781535886,0.3824980377686926,398.85456475583857,5.39,9.39,0.518554429100176
VYD_00552,0.03268616630419612,0.5002446550074532,478.0245499181669,15.93,18.43,0.1683283015209381
VYD_00553,-0.04746214799058048,0.4253982151657749,491.96897374701683,4.56,4.56,0.11622489565322565
VYD_00554,-0.0742468474979063,0.4027631121756728,336.2490797546012,16.08,17.43,0.4480725765336765
VYD_00555,-0.06303747295132764,0.32752305317621727,439.89220303506016,7.1,7.1,0.5157769612793095
VYD_00556,-0.04729683225277433,0.2988899960591082,343.45567375886526,5.39,9.39,0.15507125897833432
VYD_00557,0.028481603648074033,0.5123356569931704,454.88291900561353,15.46,23.2,0.34430289890078786
VYD_00558,0.06853386546597248,0.501805549540616,571.0684500393392,12.6,17.43,0.35111338495188055
VYD_00559,0.011846705783038237,0.3949223679580951,564.4533551554829,11.68,11.68,0.1689267642266798
VYD_00560,0.028926029645373347,0.46561060499918805,511.50055865921775,10.68,10.68,0.24481261645937324
VYD_00561,-0.07121778299949696,0.3158973780191871,517.0509090909092,7.61,11.11,0.2302719147071803
VYD_00562,-0.10167637478460523,0.3762780411835349,483.73296089385474,8.4,8.4,0.2462482269165982
VYD_00563,0.0956976838334994,0.49450516175539755,553.9509237875288,8.14,8.14,0.47705592683214443
VYD_00564,0.026963268720747686,0.4237772091756488,516.3493377483444,5.39,9.39,0.1676776652451427
VYD_00565,-0.017497093522163158,0.3599906575094974,421.5257633587786,11.84,11.84,0.5784619204115511
VYD_00566,0.017200619500414533,0.4364775068040461,538.0398009950248,12.0,18.0,0.22281189189797165
VYD_00567,-0.013902820504561915,0.4031786776514044,497.9790605546124,3.25,3.25,0.48850257737499814
VYD_00568,-0.02760847369140799,0.3557874775865337,399.79999999999995,17.74,23.32,0.21809990105831376
VYD_00569,0.08264077738781117,0.5362346345744311,503.78627450980395,15.93,18.43,0.27972514918528363
VYD_00570,0.003933650368669865,0.39925671440721094,494.4940732758621,15.39,22.44,0.5107941204891062
VYD_00571,-0.0315599933873466,0.37887924393330963,531.0353535353536,17.74,26.26,0.21893959474741428
VYD_00572,-0.0212883569315239,0.40772840664897475,404.392545982575,15.39,22.44,0.5679656610316222
VYD_00573,0.028017281542668616,0.4275042588863245,433.3083090379009,15.39,22.44,0.3799902184343551
VYD_00574,0.15077369610475724,0.5860629342345574,672.1642764015646,11.68,11.68,0.21247719210286023
VYD_00575,-0.08689068501993012,0.25808898754761644,376.7761279268988,16.08,17.43,0.47991423221060003
VYD_00576,0.05380475039770819,0.4943561717063958,606.8980667838313,7.61,11.11,0.1567650934069077
VYD_00577,-0.06009201575994923,0.43868763607550715,653.0738007380075,15.93,18.43,0.07345573141367023
VYD_00578,-0.08790540507977038,0.3448372305623742,508.20645905421,11.68,11.68,0.24005252893182238
VYD_00579,0.025915112218912226,0.3601701619928874,400.63826366559493,8.4,8.4,0.1707850500914221
VYD_00580,0.09579258724075093,0.5672237739692466,583.332863187588,12.01,12.01,0.19433570594982214
VYD_00581,-0.029102167470108672,0.3390811135755974,422.8463751438436,11.84,11.84,0.4757248557945427
VYD_00582,-0.03217291861317847,0.407084953098397,418.60703812316723,4.95,4.95,0.09396378646889263
VYD_00583,0.017490636839167198,0.42362447725891905,545.622853759621,10.68,10.68,0.4617207640439997
VYD_00584,0.005008467103943028,0.44797049949492274,516.5589743589744,7.61,11.11,0.3768157140428842
VYD_00585,0.02729059901500814,0.3913942092476123,492.38511678435634,8.14,8.14,0.5108126742611582
VYD_00586,0.043856686556880235,0.5098269293134167,452.81004784689,5.39,9.39,0.5774376386453492
VYD_00587,-0.04565437951835121,0.393502418412507,480.590770791075,13.93,20.43,0.5583787174929247
VYD_00588,0.05694702752307522,0.5312372396203144,663.223463687151,6.83,6.83,0.2944359599635026
VYD_00589,0.020395367861022792,0.4039246259632447,596.1483781918565,11.84,11.84,0.4017294529841831
VYD_00590,0.12715397847627968,0.5145759160364551,592.250670241287,17.74,26.26,0.2058001985569591
VYD_00591,-0.04141847315526893,0.37761651611057323,467.722941481098,16.8,22.4,0.5325911669183758
VYD_00592,0.07578513347168059,0.6129783004157991,595.2340659340659,20.55,31.05,0.2512076903786338
VYD_00593,0.029427525083226488,0.42765992361130895,434.9717425431711,15.39,22.44,0.18320103623341802
VYD_00594,0.06389019876026292,0.47055137915249856,630.9075144508671,7.61,11.11,0.049430979097104547
VYD_00595,-0.07373224016755146,0.36839032800574056,546.3109243697479,7.1,7.1,0.03269538576376689
VYD_00596,0.12555272288708627,0.5343703962695302,558.764598540146,17.74,26.26,0.30015722764865393
VYD_00597,0.02824100915908829,0.4505530358753234,543.9554479418886,5.39,9.39,0.5745407267581344
VYD_00598,0.04330180575471981,0.5134172022704654,510.6023555804823,16.9,18.86,0.4875282111101208
VYD_00599,-0.05283172508171791,0.46591836609717063,561.7316129032258,5.39,9.39,0.21323279641438006
VYD_00600,0.0901013620060075,0.5115838068805058,616.9700822737472,9.6,9.6,0.3675417682852927
VYD_00601,-0.016863420975891136,0.33501638354265856,478.1280962491154,11.68,11.68,0.38667673771508065
VYD_00602,-0.010138493266501925,0.3842010489005907,360.6000000000001,13.48,19.98,0.43936163732363864
VYD_00603,-0.005042920272715548,0.3850587287590545,491.5342679127726,9.74,9.74,0.17396118700888133
VYD_00604,-0.07201972581255345,0.40972517226536176,589.6630710659898,15.9,22.5,0.4346516957742385
VYD_00605,0.01746881439651368,0.4633253392244753,459.7358326068004,16.9,18.86,0.3164384386800136
VYD_00606,-0.04398957937171604,0.4117942095134197,444.85397412199626,16.08,23.13,0.595150740295436
VYD_00607,0.0016471656695885828,0.37928962051516235,485.69486404833833,12.01,12.01,0.4551561287847122
VYD_00608,-0.013527711501763184,0.3938192209638572,489.01756668835395,14.88,19.86,0.43061684887733026
VYD_00609,0.012450325821923978,0.4668158966709268,467.4651726226529,5.39,9.39,0.4528711457879502
VYD_00610,-0.038002837650036835,0.46530624510767943,497.9183098591549,12.0,18.0,0.48925244377882765
VYD_00611,-0.005479915315291831,0.3657159809229862,488.77202072538864,15.39,22.44,0.3173468674479267
VYD_00612,-0.011300722279398507,0.44729104245845197,381.20819112627987,8.4,8.4,0.2425266684917322
VYD_00613,0.017214519742906602,0.47514217830092254,499.4140168721608,11.13,11.13,0.4189549106482139
VYD_00614,-0.11469510162283701,0.3425636235701205,362.04018637157833,12.01,12.01,0.4719939377816662
VYD_00615,0.02443360124981384,0.42402794212523093,505.96577946768076,16.08,23.13,0.21742552236219248
VYD_00616,0.117309106033259,0.4234158790344307,705.7718749999999,11.68,11.68,0.08815160065286536
VYD_00617,0.045625681841532734,0.42937209791579667,569.1716068642745,8.14,8.14,0.1761403467725922
VYD_00618,-0.02592070984197023,0.370379733933708,474.41338582677173,15.39,22.44,0.5589991356119898
VYD_00619,0.014761479103705726,0.4479394971911881,604.1900311526481,7.61,11.11,0.3551570510868464
VYD_00620,0.015525714439687286,0.4733596234521045,455.2071992976295,13.59,16.59,0.3172025054418361
VYD_00621,0.10040639649459772,0.546249847042653,498.70522478736336,17.74,26.26,1.1569416504837033
VYD_00622,0.01758331724832781,0.4562155452467842,425.7368421052631,12.0,18.0,0.22063924316712297
VYD_00623,0.0685698805256599,0.4233445513699464,414.3862973760933,5.39,9.39,0.5635813314420176
VYD_00624,0.128132475161141,0.5964923451495885,553.7876288659794,18.6,27.6,0.4005428095102627
VYD_00625,0.023360623103789235,0.3537632462700093,609.2892156862744,9.56,11.33,0.1698434253384713
VYD_00626,-0.08100335715124493,0.3355349439885261,386.34006928406467,15.53,19.58,0.4766607680510416
VYD_00627,0.05388841297896449,0.4319925750492233,548.9260496183206,8.14,8.14,0.5766963823853101
VYD_00628,0.202920494419512,0.5397048322927384,782.4416243654824,8.14,8.14,0.054074551516454336
VYD_00629,0.060659763385806954,0.4402389745852172,585.5057471264367,11.68,11.68,0.24078747022762373
VYD_00630,0.0108537074768956,0.4663279263755949,467.1186440677967,11.84,11.84,0.3913023011028585
VYD_00631,-0.0914017881279292,0.380671731635606,461.910878112713,9.6,9.6,0.2096444289211623
VYD_00632,0.07102860322854333,0.47189962372905886,589.0356435643564,11.68,11.68,0.27418318542414755
VYD_00633,-0.05301567412270376,0.44102443639028394,530.4125786163522,7.61,11.11,0.44366576451559414
VYD_00634,-0.004166574842458725,0.3848094654399754,394.15225424981526,12.0,18.0,0.3701165629858271
VYD_00635,-0.02827238309131974,0.2915924971486315,415.35555555555555,15.39,22.44,0.05953815959401927
VYD_00636,-0.06561049092329753,0.28086583887192945,440.404641044235,8.14,8.14,0.3794332155514883
VYD_00637,-0.02241830973068843,0.41161141316156163,683.641156462585,10.24,10.24,0.16187438235835874
VYD_00638,0.0338822505265562,0.4495799924518923,444.1151260504201,12.01,12.01,0.3273104813469486
VYD_00639,0.0553379578832896,0.4448626951034717,582.9947368421052,8.14,8.14,0.26063678690767217
VYD_00640,0.20467975706443092,0.6053498746707742,634.2192758796532,6.83,6.83,0.5406350436297167
VYD_00641,-0.049971275578543015,0.39039115048213596,460.9027001862198,18.6,27.6,0.589746092781281
VYD_00642,-0.0057121469037046705,0.47263876941597593,422.3071000855432,16.08,23.13,0.3146781384175885
VYD_00643,0.011179758254143333,0.42699942460751306,496.5099466278505,17.74,23.32,0.5677268992797746
VYD_00644,0.07219336829240736,0.5177168179627876,549.1770475723395,4.56,4.56,0.5600471596620867
VYD_00645,-0.06434616472376553,0.3715614015488798,445.2544731610338,5.39,9.39,0.4160276586010858
VYD_00646,-0.011083439623496734,0.47213118296666706,552.7568936409681,10.68,10.68,0.4914408496007405
VYD_00647,0.04493354405005495,0.4699325272970324,384.18166238217646,17.74,26.26,0.32002801429732464
VYD_00648,0.0449673010322518,0.4762463473639888,614.4930069930072,11.61,14.47,0.15655284703439937
VYD_00649,0.01636741757745013,0.39102308223528326,550.9847964688573,7.61,11.11,0.5631556880452165
VYD_00650,-0.12166028232154155,0.29019397403743846,376.2811594202899,3.25,3.25,0.18948717146726216
VYD_00651,0.06595306087832073,0.5036879595960024,561.012987012987,20.55,31.05,0.4237373407021574
VYD_00652,0.08070319148210232,0.45285565410961365,491.24156305506216,12.0,18.0,0.4639775308617783
VYD_00653,0.17303738376896718,0.6248697289828725,543.7140600315955,11.68,11.68,0.17277865917752275
VYD_00654,-0.022232233229913984,0.4313288291345925,511.3033816425119,7.61,11.11,0.28981205294272405
VYD_00655,0.0188019574736245,0.4331499781643536,566.4093120222377,8.14,8.14,0.3955986769156012
VYD_00656,0.008200126822752667,0.3791634407617044,548.1378692927485,18.6,27.6,0.30898516777024226
VYD_00657,-0.0672237280508036,0.4110504834184257,373.8600269179003,12.0,18.0,0.6017011768617035
VYD_00658,0.0679472804077248,0.4056477551267356,433.7527985074628,13.59,16.59,0.29526456807979923
VYD_00659,-0.014626271258089673,0.43779817969824536,375.5635607897471,14.88,19.86,3.9661418956288435
VYD_00660,0.010423673341258101,0.3458161812414688,368.4811046511628,13.93,20.43,0.19018904742126977
VYD_00661,0.0894615051304452,0.5795893091628085,507.13409415121254,18.6,27.6,0.1982993931695018
VYD_00662,-0.05053480075825849,0.3092973852793963,420.6144349477682,12.01,12.01,0.5781282908684827
VYD_00663,0.10426052415479407,0.6213802053837344,703.1442577030813,8.14,8.14,0.5848462611226574
VYD_00664,-0.013789905518149735,0.4291195738625693,464.5304022450889,11.68,11.68,0.5938945510663635
VYD_00665,-0.048400597895534955,0.38208539012452236,410.9052496798976,12.63,12.63,0.21641903191684936
VYD_00666,-0.11652901439741252,0.27647229251265526,296.39527027027026,15.98,15.98,0.24548428051205984
VYD_00667,0.00631507019329751,0.45894605690268864,591.7921077959577,3.0,4.5,0.28658004818434546
VYD_00668,0.1396295660733513,0.555637869443197,585.8240000000001,17.74,26.26,0.27549638089494777
VYD_00669,-0.015465848873213964,0.3907682756555937,559.7339449541284,5.5,8.0,0.09032641489454281
VYD_00670,0.04587936984456105,0.5300231991840939,604.3577981651376,7.61,11.11,0.05993958998708182
VYD_00671,0.03758592023341087,0.4533951532653222,413.30075187969925,17.74,26.26,0.2569861011810782
VYD_00672,0.04791396457930918,0.4880874541962031,515.5670037926675,11.84,11.84,0.4307265427034859
VYD_00673,0.1434821622852628,0.5878965227953868,580.1258865248227,6.83,6.83,0.1555592911327793
VYD_00674,-0.008418254548215416,0.3678842462879213,497.6354679802955,18.0,26.16,0.1698728564618048
VYD_00675,0.018878616189643406,0.4332113160303611,538.9379157427937,10.73,12.73,0.2502317230734209
VYD_00676,-0.04878722693614505,0.4007203837294224,441.55306799336654,16.08,17.43,0.33268297804811486
VYD_00677,0.019225438366142936,0.43049949184698383,445.1573736321001,10.56,12.56,0.5296718956331765
VYD_00678,0.026307373068506047,0.4434406600537243,390.7775061124695,7.61,11.11,0.3394057192436498
VYD_00679,0.0360964285342607,0.39480762058848795,391.6805736636246,9.74,9.74,2.1032570614366723
VYD_00680,-0.04900079085900756,0.34957055360951683,351.6933962264151,11.68,11.68,0.0587235809412589
VYD_00681,0.11927038602727025,0.4532574485791357,573.6456692913385,15.93,18.43,0.1395462541127795
VYD_00682,-0.04123062245491752,0.4024812791253047,328.7780678851175,8.4,8.4,0.2116129407229907
VYD_00683,-0.1107132254971976,0.3434371401878663,340.77727784027,20.55,31.05,0.4895517129345833
VYD_00684,0.06344895421476661,0.39722559996151474,474.40845070422534,20.55,31.05,0.35197097437342106
VYD_00685,0.07788028504931185,0.4154041683559783,523.0901467505241,10.79,10.79,0.1277816631582717
VYD_00686,-0.17183635822535231,0.26344080013960464,301.6577266922095,12.01,12.01,0.2165203633164099
VYD_00687,-0.004780738263822268,0.34952519550064554,358.05990783410135,17.74,26.26,0.1199567650610864
VYD_00688,-0.07216565146845991,0.3222925615529736,345.74394463667824,12.0,18.0,0.3188627084043269
VYD_00689,0.01274282356735057,0.4135774561727885,380.40350877192986,6.64,10.14,0.06265307364614832
VYD_00690,0.005584219778082372,0.33403501257713414,398.2185970636216,12.0,18.0,0.17193643015132515
VYD_00691,-0.0970860818692754,0.3526649913762378,488.61476868327395,10.68,10.68,0.3091505322764902
VYD_00692,-0.14423577188525674,0.32851075512706923,343.73957513768687,12.01,12.01,0.35102623138678657
VYD_00693,-0.0694711061602154,0.27735051752127443,508.8,18.0,26.16,0.0434790512524579
VYD_00694,0.08773290136187159,0.48964885920286166,770.7287878787881,12.01,12.01,0.1816533848378018
VYD_00695,0.06249303143917464,0.45154414850641317,474.1194968553459,11.68,11.68,0.08716385029209126
VYD_00696,0.026741252548606254,0.45507183602307094,453.12085308056874,11.84,11.84,0.23440022617399553
VYD_00697,0.008918283128341134,0.5152586332670108,445.44119184526915,18.0,27.0,0.536279445991204
VYD_00698,0.0020642810368012004,0.3627115680066184,456.09554140127386,15.39,22.44,0.2100278674254989
VYD_00699,-0.04495265567937947,0.3795300016366208,596.5309446254071,20.55,31.05,0.08610809672636131
VYD_00700,-0.0344197428530955,0.3438854080284654,487.9512465373962,7.61,11.11,0.49803373576321736
VYD_00701,0.10831708994565557,0.4540080379698948,455.358514724712,10.56,12.56,0.21471137357374104
VYD_00702,0.03973411050352065,0.3314294266800388,316.0573630136986,5.39,9.39,0.3221918810057765
VYD_00703,0.08166508868596581,0.47434764170369437,551.8928571428572,18.0,26.16,0.26328036533491384
VYD_00704,-0.039597792754676515,0.28727986412574946,360.4726477024069,5.39,9.39,0.24942764810223417
VYD_00705,0.025860141819216174,0.4200016323963356,531.7909002904163,8.14,8.14,0.28436282620481856
VYD_00706,-0.16257779580841733,0.3057810504264869,377.50175438596483,14.88,19.86,0.15702940466613383
VYD_00707,0.10049746238885697,0.48679630907306654,561.0978260869565,11.68,11.68,0.18055746677728227
VYD_00708,0.027029059087547044,0.42019473518362227,428.4537521815009,10.79,10.79,0.4742893824449594
VYD_00709,0.048575106562578664,0.4799661858214273,618.9256830601092,15.75,20.1,0.2534798070055498
VYD_00710,-0.03743004028618922,0.27004247154487365,589.7264325323474,7.61,11.11,0.14969416808724556
VYD_00711,-0.0460547073876596,0.3983593156222739,429.3563880883766,18.6,27.6,0.28510473355660404
VYD_00712,0.1201579750075494,0.5082956379597812,501.65032327586215,8.49,8.49,0.5109460367802972
VYD_00713,-0.015594591208379902,0.43212065315946235,462.8320610687024,15.39,22.44,0.432941472108924
VYD_00714,-0.020586817282854653,0.40348071603447205,546.7751831501831,12.01,12.01,0.6017452644145065
VYD_00715,0.12108183196726101,0.5654866490071742,432.00310880829016,18.6,27.6,0.5317440041957285
VYD_00716,0.02749800561306086,0.5040042949718115,484.7153598281418,5.39,9.39,0.25995249817649385
VYD_00717,-0.025932045204748937,0.3881690922085086,509.38823529411764,18.0,26.16,0.06996884613980651
VYD_00718,0.08867030453869808,0.4291148318127949,349.42023346303495,10.56,12.56,0.14322870782670624
VYD_00719,0.13617051489797294,0.5307948529603435,480.30088495575217,16.4,24.9,0.1561544770269112
VYD_00720,0.08272445514040967,0.5491328585753623,499.951467268623,7.1,7.1,0.4989796339765666
VYD_00721,-0.042432216991234936,0.4193073479075324,484.4970238095238,3.25,3.25,0.5561975605337715
VYD_00722,0.03972244253235422,0.478262138765628,521.3165340406721,11.68,11.68,0.31112481793123803
VYD_00723,-0.02673837050268208,0.3643415112575099,404.8802083333334,15.39,22.44,0.47527518267161156
VYD_00724,0.14245282120006805,0.543576152497294,811.9005524861877,8.14,8.14,0.09910309063425979
VYD_00725,-0.08683874501718139,0.39512386377718994,577.4375,10.24,10.24,0.08593219081105596
VYD_00726,0.09367893123789102,0.507504251109779,512.7748478701825,11.68,11.68,0.2710265457911161
VYD_00727,0.048264659319931555,0.4314591047726906,524.6873737373738,11.68,11.68,0.5461222955658656
VYD_00728,0.04217498639553894,0.4331095795952665,424.875,9.74,9.74,0.19667530688902274
VYD_00729,0.08948394768301098,0.43773473109618,443.52881619937693,12.0,18.0,0.3524830152870865
VYD_00730,-0.0017853901410880065,0.34843398964338645,445.38110137672095,11.84,11.84,0.440038675990106
VYD_00731,0.04724652770379025,0.4559300595047376,521.9943714821765,11.68,11.68,0.2931093820087052
VYD_00732,-0.018052884184112748,0.40716849570549724,334.98930481283423,17.74,26.26,0.4122296989560701
VYD_00733,-0.011202517586292435,0.3734724949714924,480.10011376564273,15.39,22.44,0.24231549188144832
VYD_00734,-0.07457282530122447,0.18824938100644908,354.25552825552825,13.48,19.98,0.1066875669764621
VYD_00735,0.025264549434685205,0.41273830112937726,354.7143533870203,16.4,24.9,0.580938209784515
VYD_00736,-0.006539190712845251,0.38558001656254576,477.0327763496144,15.39,22.44,0.42951124326000356
VYD_00737,-0.13476067703240557,0.35454643161997434,465.18188622754485,16.08,17.43,0.3682541068093887
VYD_00738,0.04739438285000613,0.4436253366097148,566.591304347826,7.61,11.11,0.1926427447149056
VYD_00739,0.20480764361647452,0.6649248524016775,602.8790523690773,5.98,5.98,0.22136850813557607
VYD_00740,0.012710912127615973,0.4435598023723968,422.24394966118103,10.68,10.68,0.5678896614499449
VYD_00741,-0.03366879097684616,0.45331250384500144,461.9859231185706,10.68,10.68,0.5082705230669469
VYD_00742,-0.12780247333095124,0.2992223124717169,443.8133514986376,14.88,19.86,0.20307390230374003
VYD_00743,0.054489226789649486,0.41723147544370265,385.25854383358103,9.6,9.6,0.18645554366528194
VYD_00744,-0.019551948544913135,0.3462366996913827,480.83104284559414,17.74,23.32,0.3413231521310795
VYD_00745,-0.09817969503531777,0.33747666534259346,445.07828746177375,14.88,19.86,0.44965818218133097
VYD_00746,0.0850324648040995,0.5712906871577381,474.3393258426968,18.6,27.6,0.3700039276980759
VYD_00747,-0.04626353318726113,0.47639159347850607,476.125,7.1,7.1,0.0801540221141404
VYD_00748,-0.07453789542561406,0.3118793735082244,418.0041562759767,7.61,11.11,0.33158625518503265
VYD_00749,0.05100672753145735,0.45699924780867424,389.42493297587134,15.46,23.2,0.4124679931867342
VYD_00750,-0.020645893650459875,0.4394469738466675,625.4537815126051,7.61,11.11,0.4593704288942504
VYD_00751,0.06672229031066962,0.487083650836088,545.8893470790379,8.4,8.4,0.4037592057686057
