vineyard_field_id,area_ha,in_perimeter,dist_nearest_node_m,dist_nearest_deadend_m,dist_major_road_m
VYD_03904,1.1748450554128675,0,509.22785056432014,1001.6530956158493,240.2314459735037
VYD_03905,10.825417887546463,0,319.8343981432743,319.8343981432743,573.4408265307006
VYD_03906,0.9139029376614348,0,160.66715883832018,160.66715883832018,381.825601893975
VYD_03907,1.3965102751318472,0,532.5704927257673,1096.0241453089589,4211.4131674492255
VYD_03908,1.2352086550051011,0,118.43566728201024,118.43566728201024,418.340241747319
VYD_03909,1.509071893469568,0,112.78041811175656,255.39088459788522,1772.366440789166
VYD_03910,2.351783799926327,0,1231.6403131939585,1231.6403131939585,109.38524304809955
VYD_03911,0.7626541294992257,0,145.39530828024866,145.39530828024866,328.53982073442836
VYD_03912,0.6850468087309054,1,2216.2186475224075,2216.2186475224075,3668.08944269405
VYD_03913,0.9771999764030789,1,1912.4329649346262,1912.4329649346262,4675.013021922769
VYD_03914,5.0470961123761935,0,704.7136199737704,704.7136199737704,955.2358520090731
VYD_03915,4.995181364971171,0,249.0735153274378,249.0735153274378,806.470510109023
VYD_03916,2.632872379587272,0,339.4943049056093,339.4943049056093,2713.647173464084
VYD_03917,4.54343173834677,0,817.8602350621392,817.8602350621392,1053.8409979782032
VYD_03918,2.5538455985355677,0,662.0272117330804,662.0272117330804,887.6514017242233
VYD_03919,3.7665249180176033,0,1342.5721977340745,1342.5721977340745,218.39770766363552
VYD_03920,2.631484389954175,0,302.0326623556677,302.0326623556677,514.1765896392818
VYD_03921,5.705972459688209,0,336.93302707003613,548.000688007503,253.75076208380273
VYD_03922,0.7243598792697418,0,386.5980835643588,386.5980835643588,1197.8687283582985
VYD_03923,2.582611022245185,1,1558.978144931444,1558.978144931444,4215.286454068695
VYD_03924,1.8410323578152943,1,1119.2596311971918,1119.2596311971918,187.94715064902496
VYD_03925,1.9976360741102552,0,663.73324497566,873.0260696115243,349.5288699611164
VYD_03926,5.087200732092273,0,523.2090928689465,735.0116406225565,493.02821369513714
VYD_03927,2.7474064321284057,0,665.6731952188144,665.6731952188144,357.2484791899345
VYD_03928,2.4938179304178845,0,253.54108424262887,457.6969492652176,127.70223624902356
VYD_03929,1.6126672948003975,1,384.5566369905406,384.5566369905406,5050.353219721483
VYD_03930,1.0839947028755976,0,693.798022904267,706.368711045446,586.1641866755284
VYD_03931,2.1909809555739663,0,368.3139805772904,368.3139805772904,2906.0881267289888
VYD_03932,2.798403793255897,1,2315.3974223542664,2315.3974223542664,581.723937644262
VYD_03933,0.9237852759935947,0,749.6295234152665,806.8391181986136,383.3062766764698
VYD_03934,3.173977721707075,0,396.2358926436307,396.2358926436307,562.9212127583512
VYD_03935,2.7644577477300825,0,209.53440140544177,775.8380498578413,4801.572288840046
VYD_03936,18.231597477653988,1,342.8082626391044,2078.3046568042555,315.17722565033716
VYD_03937,1.7565363998828012,0,975.511057809134,1060.4373623897081,1419.6654456084716
VYD_03938,1.480429796861386,0,625.7989204251963,1345.4771579586675,578.3968808631234
VYD_03939,3.213357957740078,1,250.69614032764645,250.69614032764645,1993.1918183543723
VYD_03940,1.752705823145731,0,594.5655176915595,594.5655176915595,1661.9501225086092
VYD_03941,0.8238720140380308,0,188.450929861311,623.906966221101,185.934967573567
VYD_03942,0.8002184392202032,0,119.0016542184821,874.2120906145011,149.46579526080703
VYD_03943,3.0174371799135327,0,604.1653618139876,1196.7886071051125,603.6890689464433
VYD_03944,1.1534060962304435,1,461.4461320393938,725.3648203909474,430.0804327847294
VYD_03945,0.8220291132782515,1,808.4885726730629,808.4885726730629,3969.141055650598
VYD_03946,2.7855605097501455,0,565.9870666881961,743.1612053871306,121.04717549271443
VYD_03947,3.4086861642939854,1,1024.8989172949139,1024.8989172949139,3709.853048366781
VYD_03948,7.136587017972433,1,632.2144600659567,632.2144600659567,1731.3778955038583
VYD_03949,2.5758729559398823,1,775.689901120178,775.689901120178,4827.2746305883675
VYD_03950,1.7606093485558132,0,1192.3179061652374,1219.311876994168,1254.255098763052
VYD_03951,0.9808830715199716,0,374.24274064659363,374.24274064659363,1516.3177793780171
VYD_03952,0.5787801686315541,0,238.45569476016513,309.59100365754904,201.91976806047094
VYD_03953,6.065211727010312,1,1286.0578126025507,1905.837446013169,545.734783652074
VYD_03954,0.9976761649257162,0,382.17161041193015,394.04755244173725,467.82250157879247
VYD_03955,1.6780766749999414,0,135.93949144330202,708.5632645378818,78.86930719809031
VYD_03956,1.2894908471274347,0,219.21921518313545,321.8052684563353,429.55319844383297
VYD_03957,0.845066612356671,1,401.32221489504354,401.32221489504354,4133.763097269253
VYD_03958,1.140855538183399,0,252.6024713345658,647.5919607752995,173.34096385541548
VYD_03959,3.2750804334596744,1,649.6769407050298,649.6769407050298,4844.738812677735
VYD_03960,1.496230403926086,1,913.8265658008601,913.8265658008601,4706.40009806635
VYD_03961,4.698241223382243,1,1170.496654474889,1170.496654474889,2858.7233172114584
VYD_03962,3.421290971973943,1,337.92445440952093,625.4100135223756,90.1990902358491
VYD_03963,4.5496185476243305,1,1331.654908272152,1520.4023077264785,191.72944674380446
VYD_03964,1.7167292764129394,1,908.255806184819,908.255806184819,4395.080520343819
VYD_03965,1.0986141291607203,1,843.5165056316563,843.5165056316563,5301.209569482624
VYD_03966,4.504570145175995,0,257.8428789328327,257.8428789328327,924.0182213506696
VYD_03967,2.2551141823050296,1,873.9625025190126,886.1265545940406,3319.6942479700997
VYD_03968,0.560739581897013,0,216.0391072995998,550.4556822315026,151.78362127964775
VYD_03969,0.788063874731095,0,132.72235249849737,2017.8700291765224,1309.812279341452
VYD_03970,1.3524004034780348,0,728.6555956765928,728.6555956765928,424.9151710231917
VYD_03971,11.920756554351785,0,438.0369358766736,438.0369358766736,848.3038350634329
VYD_03972,1.4876124787220355,0,401.1673772404304,401.1673772404304,1005.8063122569105
VYD_03973,2.79483178539469,0,154.187933266482,262.2288666945573,4523.953400675677
VYD_03974,7.388652469657703,0,577.9350593433478,810.7052524539753,500.80940799573585
VYD_03975,2.1140214921416853,0,1041.9120175324815,1041.9120175324815,582.5549021984348
VYD_03976,4.767546399040839,1,2031.8006918086055,2031.8006918086055,3785.386510490206
VYD_03977,0.8890788447048071,0,676.8826732779656,676.8826732779656,1595.0712318167032
VYD_03978,0.610643946375078,1,1517.1541755171113,1832.7393520035098,2226.7224884250236
VYD_03979,1.0374751782341367,0,192.7839538194421,252.59691735481604,191.15166737876984
VYD_03980,3.04525915942309,1,1571.6698522718355,1571.6698522718355,5063.318402808451
